State	Model	DGPost	GDagSlide	RateActivate	RateDeactivate	bubbleLeft	bubbleRight	deltaGDaggerBacktrack	hybridLen	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	logPrior	chiSquared
76940	2	-2.2725349689	23.1789659885	0.1488536195	0.1235340009	1.0000000000	3.0000000000	7.3972040543	11.0000000000	176.0247200246	0.2310000000	0.1060000000	0.0630000000	0.0260000000	0.0130000000	0.0250000000	0.0090000000	0.0050000000	0.0040000000	0.0000000000	0.0040000000	0.0030000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0400000000	0.0310000000	0.0080000000	0.0050000000	0.0020000000	0.0320000000	0.0150000000	0.0060000000	0.0050000000	0.0010000000	0.0060000000	0.0030000000	0.0010000000	0.0010000000	0.0030000000	0.0090000000	0.0020000000	0.0010000000	0.0020000000	0.0000000000	-16.592002	0.024144
76960	2	-2.2725349689	23.1789659885	0.1488536195	0.1235340009	1.0000000000	3.0000000000	7.3972040543	11.0000000000	176.0247200246	0.2310000000	0.1060000000	0.0630000000	0.0260000000	0.0130000000	0.0250000000	0.0090000000	0.0050000000	0.0040000000	0.0000000000	0.0040000000	0.0030000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0400000000	0.0310000000	0.0080000000	0.0050000000	0.0020000000	0.0320000000	0.0150000000	0.0060000000	0.0050000000	0.0010000000	0.0060000000	0.0030000000	0.0010000000	0.0010000000	0.0030000000	0.0090000000	0.0020000000	0.0010000000	0.0020000000	0.0000000000	-16.592002	0.024144
76980	2	-2.2725349689	23.1789659885	0.1488536195	0.1235340009	1.0000000000	3.0000000000	7.3972040543	11.0000000000	176.0247200246	0.2310000000	0.1060000000	0.0630000000	0.0260000000	0.0130000000	0.0250000000	0.0090000000	0.0050000000	0.0040000000	0.0000000000	0.0040000000	0.0030000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0400000000	0.0310000000	0.0080000000	0.0050000000	0.0020000000	0.0320000000	0.0150000000	0.0060000000	0.0050000000	0.0010000000	0.0060000000	0.0030000000	0.0010000000	0.0010000000	0.0030000000	0.0090000000	0.0020000000	0.0010000000	0.0020000000	0.0000000000	-16.592002	0.024144
77000	1	-2.2725349689	23.1789659885	0.1488536195	0.1248648280	1.0000000000	3.0000000000	7.6355805087	11.0000000000	176.0247200246	0.2510000000	0.1050000000	0.0770000000	0.0380000000	0.0100000000	0.0250000000	0.0100000000	0.0040000000	0.0070000000	0.0010000000	0.0060000000	0.0030000000	0.0020000000	0.0000000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0400000000	0.0160000000	0.0110000000	0.0110000000	0.0020000000	0.0280000000	0.0050000000	0.0040000000	0.0020000000	0.0010000000	0.0060000000	0.0050000000	0.0010000000	0.0030000000	0.0010000000	0.0030000000	0.0040000000	0.0030000000	0.0010000000	0.0010000000	-16.697833	0.022612
77020	1	-2.3680754242	23.3802325794	0.0693830725	0.1248648280	1.0000000000	3.0000000000	8.7905786643	11.0000000000	176.4278634902	0.3290000000	0.1980000000	0.1430000000	0.1070000000	0.0170000000	0.0410000000	0.0260000000	0.0170000000	0.0120000000	0.0000000000	0.0120000000	0.0080000000	0.0040000000	0.0020000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0920000000	0.0560000000	0.0360000000	0.0340000000	0.0020000000	0.0490000000	0.0290000000	0.0110000000	0.0140000000	0.0020000000	0.0170000000	0.0080000000	0.0050000000	0.0040000000	0.0000000000	0.0150000000	0.0050000000	0.0030000000	0.0040000000	0.0000000000	-15.134839	0.021016
77040	2	-2.3680754242	23.3802325794	0.0693830725	0.0950063922	1.0000000000	2.0000000000	8.7815667783	11.0000000000	176.4278634902	0.2830000000	0.1510000000	0.1330000000	0.0960000000	0.0120000000	0.0350000000	0.0290000000	0.0170000000	0.0070000000	0.0010000000	0.0020000000	0.0050000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0700000000	0.0360000000	0.0270000000	0.0240000000	0.0020000000	0.0340000000	0.0290000000	0.0190000000	0.0120000000	0.0020000000	0.0110000000	0.0060000000	0.0040000000	0.0000000000	0.0000000000	0.0080000000	0.0080000000	0.0070000000	0.0010000000	0.0000000000	-14.275294	0.017044
77060	2	-2.3680754242	23.3802325794	0.0693830725	0.0950063922	1.0000000000	2.0000000000	8.7815667783	11.0000000000	176.4278634902	0.2830000000	0.1510000000	0.1330000000	0.0960000000	0.0120000000	0.0350000000	0.0290000000	0.0170000000	0.0070000000	0.0010000000	0.0020000000	0.0050000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0700000000	0.0360000000	0.0270000000	0.0240000000	0.0020000000	0.0340000000	0.0290000000	0.0190000000	0.0120000000	0.0020000000	0.0110000000	0.0060000000	0.0040000000	0.0000000000	0.0000000000	0.0080000000	0.0080000000	0.0070000000	0.0010000000	0.0000000000	-14.275294	0.017044
77080	2	-2.3680754242	23.3802325794	0.0693830725	0.0950063922	1.0000000000	2.0000000000	8.7815667783	11.0000000000	176.4278634902	0.2830000000	0.1510000000	0.1330000000	0.0960000000	0.0120000000	0.0350000000	0.0290000000	0.0170000000	0.0070000000	0.0010000000	0.0020000000	0.0050000000	0.0030000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0010000000	0.0000000000	0.0700000000	0.0360000000	0.0270000000	0.0240000000	0.0020000000	0.0340000000	0.0290000000	0.0190000000	0.0120000000	0.0020000000	0.0110000000	0.0060000000	0.0040000000	0.0000000000	0.0000000000	0.0080000000	0.0080000000	0.0070000000	0.0010000000	0.0000000000	-14.275294	0.017044
77100	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77120	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77140	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77160	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77180	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77200	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77220	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77240	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77260	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77280	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77300	2	-2.4355195256	23.3802325794	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2780000000	0.1950000000	0.1100000000	0.0840000000	0.0180000000	0.0450000000	0.0300000000	0.0130000000	0.0030000000	0.0010000000	0.0080000000	0.0070000000	0.0030000000	0.0020000000	0.0010000000	0.0010000000	0.0000000000	0.0010000000	0.0010000000	0.0000000000	0.0730000000	0.0390000000	0.0210000000	0.0270000000	0.0000000000	0.0360000000	0.0310000000	0.0100000000	0.0120000000	0.0010000000	0.0090000000	0.0030000000	0.0030000000	0.0040000000	0.0010000000	0.0100000000	0.0060000000	0.0040000000	0.0040000000	0.0000000000	-14.234901	0.016096
77320	1	-2.4355195256	23.3802276844	0.0693830699	0.0950073534	1.0000000000	2.0000000000	8.7813916682	11.0000000000	176.4278634902	0.2950000000	0.1670000000	0.1550000000	0.0960000000	0.0160000000	0.0390000000	0.0300000000	0.0110000000	0.0080000000	0.0030000000	0.0090000000	0.0030000000	0.0050000000	0.0030000000	0.0000000000	0.0010000000	0.0020000000	0.0020000000	0.0000000000	0.0000000000	0.0700000000	0.0350000000	0.0210000000	0.0170000000	0.0030000000	0.0400000000	0.0200000000	0.0130000000	0.0050000000	0.0020000000	0.0140000000	0.0050000000	0.0040000000	0.0020000000	0.0010000000	0.0110000000	0.0090000000	0.0020000000	0.0030000000	0.0000000000	-14.234895	0.017535
77340	2	-2.4353286070	23.3802276173	0.0693830654	0.0943120370	1.0000000000	2.0000000000	8.7946983836	11.0000000000	115.1145564072	0.2750000000	0.1740000000	0.1180000000	0.0870000000	0.0120000000	0.0320000000	0.0240000000	0.0150000000	0.0110000000	0.0020000000	0.0100000000	0.0040000000	0.0050000000	0.0020000000	0.0010000000	0.0030000000	0.0030000000	0.0010000000	0.0000000000	0.0000000000	0.0580000000	0.0460000000	0.0390000000	0.0140000000	0.0040000000	0.0310000000	0.0180000000	0.0130000000	0.0110000000	0.0020000000	0.0090000000	0.0060000000	0.0020000000	0.0020000000	0.0000000000	0.0130000000	0.0040000000	0.0010000000	0.0050000000	0.0000000000	-12.583095	0.016923
77360	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2070000000	0.1130000000	0.0660000000	0.0450000000	0.0090000000	0.0170000000	0.0110000000	0.0100000000	0.0030000000	0.0000000000	0.0070000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0380000000	0.0150000000	0.0140000000	0.0140000000	0.0030000000	0.0220000000	0.0080000000	0.0130000000	0.0040000000	0.0000000000	0.0060000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	0.0050000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-11.641411	0.027454
77380	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2070000000	0.1130000000	0.0660000000	0.0450000000	0.0090000000	0.0170000000	0.0110000000	0.0100000000	0.0030000000	0.0000000000	0.0070000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0380000000	0.0150000000	0.0140000000	0.0140000000	0.0030000000	0.0220000000	0.0080000000	0.0130000000	0.0040000000	0.0000000000	0.0060000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	0.0050000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-11.641411	0.027454
77400	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2070000000	0.1130000000	0.0660000000	0.0450000000	0.0090000000	0.0170000000	0.0110000000	0.0100000000	0.0030000000	0.0000000000	0.0070000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0380000000	0.0150000000	0.0140000000	0.0140000000	0.0030000000	0.0220000000	0.0080000000	0.0130000000	0.0040000000	0.0000000000	0.0060000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	0.0050000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-11.641411	0.027454
77420	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2070000000	0.1130000000	0.0660000000	0.0450000000	0.0090000000	0.0170000000	0.0110000000	0.0100000000	0.0030000000	0.0000000000	0.0070000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0380000000	0.0150000000	0.0140000000	0.0140000000	0.0030000000	0.0220000000	0.0080000000	0.0130000000	0.0040000000	0.0000000000	0.0060000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	0.0050000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-11.641411	0.027454
77440	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2070000000	0.1130000000	0.0660000000	0.0450000000	0.0090000000	0.0170000000	0.0110000000	0.0100000000	0.0030000000	0.0000000000	0.0070000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0380000000	0.0150000000	0.0140000000	0.0140000000	0.0030000000	0.0220000000	0.0080000000	0.0130000000	0.0040000000	0.0000000000	0.0060000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	0.0050000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-11.641411	0.027454
77460	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2070000000	0.1130000000	0.0660000000	0.0450000000	0.0090000000	0.0170000000	0.0110000000	0.0100000000	0.0030000000	0.0000000000	0.0070000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0380000000	0.0150000000	0.0140000000	0.0140000000	0.0030000000	0.0220000000	0.0080000000	0.0130000000	0.0040000000	0.0000000000	0.0060000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	0.0050000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-11.641411	0.027454
77480	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2070000000	0.1130000000	0.0660000000	0.0450000000	0.0090000000	0.0170000000	0.0110000000	0.0100000000	0.0030000000	0.0000000000	0.0070000000	0.0030000000	0.0040000000	0.0010000000	0.0000000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	0.0000000000	0.0380000000	0.0150000000	0.0140000000	0.0140000000	0.0030000000	0.0220000000	0.0080000000	0.0130000000	0.0040000000	0.0000000000	0.0060000000	0.0020000000	0.0030000000	0.0000000000	0.0010000000	0.0050000000	0.0000000000	0.0010000000	0.0000000000	0.0000000000	-11.641411	0.027454
77500	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2090000000	0.0980000000	0.0850000000	0.0510000000	0.0100000000	0.0190000000	0.0170000000	0.0090000000	0.0080000000	0.0010000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0400000000	0.0230000000	0.0060000000	0.0140000000	0.0000000000	0.0210000000	0.0120000000	0.0130000000	0.0040000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-11.641411	0.027647
77520	2	-2.4353286070	23.2723069683	0.0693830654	0.0547003648	1.0000000000	2.0000000000	8.7946983964	11.0000000000	115.1145564072	0.2090000000	0.0980000000	0.0850000000	0.0510000000	0.0100000000	0.0190000000	0.0170000000	0.0090000000	0.0080000000	0.0010000000	0.0050000000	0.0010000000	0.0010000000	0.0010000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0400000000	0.0230000000	0.0060000000	0.0140000000	0.0000000000	0.0210000000	0.0120000000	0.0130000000	0.0040000000	0.0000000000	0.0010000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0020000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000	-11.641411	0.027647
