State	Model	DGtau1	DGtaudag	Kdiss(instance0)	Kdiss(instance1)	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	logPrior	rho	
7355000	4	-4.6851247617	8.2127473085	97.2470748833	0.991588696	0.9936878415	3.023568883	126.2085470093	19.936207452	16.4316815529	14.1160739414	30.8237982318	25.7932771285	22.5313163098	40.2770264343	34.5508733175	30.4075948042	49.5980803599	43.2530365824	61.1360092331	54.4529931961	49.5482077678	76.0641780965	68.8724374646	63.6322292864	99.9936859272	94.6542896648	90.7240785715	8.700791	4.825013	
7360000	4	-4.9559911818	8.2337697147	106.1099377101	14.3834144107	0.030357688	2.8835312809	122.1456451669	19.3600191538	16.4505642352	14.3811578917	29.90762392	25.8191792474	22.7986141457	39.1982844029	34.339512085	30.9075813704	47.9573180119	42.4093251435	59.8979211412	53.8240554691	49.4781253534	73.3699024586	68.0775148885	64.0465362997	96.6588827269	92.6742788086	89.4587323247	8.463415	4.839515	
7365000	5	-4.8502038517	10.1393115565	128.4865836398	1.4351918173	1.1990971007	2.0494399051	127.6363504836	19.4590015269	16.1211315385	14.1362541361	30.0868950628	25.800412427	22.4626608962	39.6228832833	34.0969667136	30.3013021974	48.7568764761	42.8216902242	61.104700458	53.9327005647	49.3578344824	75.6199672691	69.1364054294	64.1775446988	100.1808822786	95.3126518632	91.1838126786	8.524187	4.64405	
7370000	5	-4.729574428	10.7252024186	440.7700436658	4.2421226117	1.2893105908	1.353389284	128.0481594011	19.4147987447	16.0125242019	14.0509466165	30.2202878662	25.4159811038	22.2988208629	39.540627131	33.9979010398	30.1364924487	48.8532161677	42.1453803908	60.5562683055	53.7574367481	48.6153482762	76.1046924132	68.4568678009	63.4067559559	100.3517904852	95.2293519538	91.1899241278	6.402064	4.708437	
7375000	5	-4.6322112354	8.3125494714	401.4299794489	8.0168185419	1.4146832423	2.1013762476	128.7992662059	19.6307530597	16.2503600875	13.909908605	30.3559424042	25.7498365327	22.0418800553	40.2837019457	33.9826781119	30.0049576959	49.4193847012	42.3335470499	61.8626197391	54.5137880478	48.6025279154	76.6039819981	68.682096615	63.7993813682	101.4351314578	95.9972861834	91.1636413006	7.657024	4.806537	
7380000	5	-4.6524680345	9.5384735151	101.2775331866	8.7275511307	1.4591567731	1.4683098694	124.9621777145	20.0709152364	16.3258427872	14.1769749822	30.8689435376	25.6180959483	22.2763869895	40.692628002	34.473420411	29.9131776984	49.4695696594	43.1754833206	61.4773824744	54.2608180007	48.8735579812	75.9566579526	68.855042267	63.538942882	98.7359380545	94.5026752638	90.2772158858	9.002352	4.717409	
7385000	5	-4.6455178183	8.2915024014	337.4229025431	0.8382792915	1.3296507066	2.5540990542	126.9612407781	19.9645614421	16.4341901515	14.0231107205	30.7596808754	25.8656155314	22.3738317098	40.3592118406	34.6553524982	30.3667872712	49.5867606566	43.0130672301	61.4141816045	54.3195742504	48.998188964	76.4995236789	69.1715124463	63.9173710728	100.091045273	94.9013289182	90.9621096714	7.522193	4.737864	
7390000	5	-4.6635149527	10.2862055909	213.2869922112	2.8691803414	1.3219849622	3.3159509773	129.9571407124	19.6617788266	16.2855146565	13.8692871061	30.771004947	25.2909135525	22.3377922429	40.1479873898	34.3062771392	30.1513018284	49.8499875144	42.6217821434	61.5342102082	54.5361037389	48.9430210317	76.9463868437	69.2849924637	63.6520192787	101.8991894138	96.2820333839	92.4271537956	8.258231	4.835027	
7395000	4	-4.8159791087	9.8571479611	106.7167890614	1.6132467712	0.2027593649	1.1955699688	128.6694587546	19.6140421371	16.3143288463	14.2536969164	30.2192645056	25.7585326304	22.6239825846	40.1293212499	34.2810737383	30.4931975439	49.1892512313	42.7686308469	60.9550231198	54.0975837813	49.4174822248	75.9587178141	69.193102817	64.9014183817	100.714803572	95.4742595388	91.6578938533	9.403328	4.555946	
7400000	4	-4.7613046432	7.5129870205	101.9747312781	12.4835888982	0.29715509	0.6166274436	127.375098447	19.7544337915	16.2670707552	14.2074831853	30.7217963603	25.8199587835	22.4511030241	40.3465709176	34.2593357654	30.4731142628	49.204228836	43.0296172598	61.3226546698	54.6862473729	49.5361373637	75.9042003166	69.2376827144	64.1469836253	101.1661612774	96.3447805572	91.5113505361	8.493384	4.706151	
7405000	4	-4.7969215525	8.3902652831	107.1050672355	3.9506478443	0.0204910562	3.2629736384	128.3294441661	19.2210858193	16.0649300997	13.9159670029	29.8667531586	25.4544091041	22.2022527623	39.4527597123	34.2201112539	30.2980805002	48.7802221583	42.2912486866	60.5043950512	53.934828823	49.0352130348	75.1790234592	68.8514777038	64.2734840799	100.4549790014	95.3205720919	91.66156549	8.685858	4.586004	
7410000	4	-4.6845613963	10.1312258749	99.5846838158	10.6556187099	6.0691042667	1.0542424194	127.5897919319	19.6837492358	16.2457165951	13.8917790839	30.5042385678	25.6023719609	22.2395403581	40.2092930882	34.290279316	30.110056736	49.0602373632	42.852724483	61.2617389457	53.8518421338	48.7753242437	76.6087012355	69.3310226451	63.5153111115	100.9487163448	95.2945480569	91.3385835278	6.900331	4.733627	
7415000	4	-4.615466313	9.3540477003	98.2991125175	0.4771079289	1.4629123683	2.4586473544	127.6967447376	19.6223221283	15.9673532021	13.7277204084	30.124042663	25.4362517051	21.8521245296	40.0758613905	33.8384771587	29.7196321778	48.9777608553	42.5372023362	61.0248450401	53.7420290371	48.2688669541	75.4924889623	68.3342619657	62.9216573947	100.1436559383	94.8868554755	90.0769060594	7.941963	4.775121	
7420000	4	-4.5572334099	9.7723337477	92.3707481794	8.4558094681	0.0350608479	1.1862815	125.1447430905	19.7679623321	16.1297514103	13.6614401153	30.6563685263	25.1547699579	21.8393066954	39.8298054098	33.7214714153	29.5403184522	49.1860740196	42.3057404254	61.188928525	53.2056166162	48.4029809866	74.959222898	68.2741223492	62.4016792816	99.0038674493	94.1181224326	89.6325892605	8.839023	4.647433	
7425000	5	-4.6849610848	9.4296545662	343.7504195762	34.4189468879	1.9450347153	1.1358180495	126.4536879842	19.5990428056	16.0744203487	13.9690763254	30.4125116838	25.3535035552	22.1505207789	39.9901760906	34.0700452224	29.7034490144	48.976823175	42.4602345804	61.0866338125	53.7704927944	48.4991111525	75.4375145224	68.7297703436	62.9561395814	99.6782797966	94.5169100204	90.3863045474	6.667817	4.707375	
7430000	4	-4.7619279692	7.4476624091	104.8080873276	7.1652744269	0.0296630902	1.1011274145	127.9033202879	19.2920226424	16.1528328028	13.8327288683	29.8432557645	25.4602597325	22.5903936241	39.5396916871	33.9977919557	29.9913064959	48.7098554129	42.0680771993	60.6879631295	54.0543018307	49.0125935297	75.6352833906	68.6845994054	63.1654556646	100.8755259672	95.7191133583	91.3184984717	7.886951	4.724843	
7435000	4	-4.8179492918	8.5763410262	111.8898247281	20.4875270712	0.4259693882	2.7795279301	128.6875367541	18.7071365583	15.7614137656	13.6395260327	29.2773452205	24.8711584356	21.8369417794	38.7006678254	33.3382588482	29.2218282622	47.6304668581	41.6507201662	60.0169239567	52.7469768627	48.1303524657	74.4584761235	68.4133488311	62.9549644495	99.5363521469	94.9510977435	91.3199353532	9.044711	4.747898	
7440000	4	-4.6888343034	7.5512181585	97.3784813494	2.5870868509	0.0058112251	1.3665427765	126.6438531216	19.8552647508	16.4059892849	14.1431860071	30.6922846331	25.890373588	22.6288823405	40.2319774744	34.3565812259	30.3474353663	48.9344523908	43.0273717302	61.9024883479	54.2812510869	48.903898417	76.1567625254	69.5779250321	63.8827512409	100.2509180577	94.7290012335	90.5101590658	6.248086	4.788828	
7445000	5	-4.8640115578	8.3676392338	24.4655602522	4.0767811361	1.2149455517	2.5307862061	128.3629955585	19.2211415079	16.2302861024	14.0768738836	30.1686942582	25.5634599589	22.6366062278	39.3869258716	34.0523920766	30.6344219024	48.4787311765	42.6425237554	60.8622846055	54.4520266875	49.4584545429	75.0057622126	69.1362011296	64.2481369378	100.3498356974	95.3967185857	91.7752436079	6.738041	4.659572	
7450000	4	-4.609965477	8.4449464361	103.6923073043	2.487530606	0.1689470224	1.8747231617	132.4879078823	19.3735950859	15.8263529523	13.557060394	30.0301561549	25.1563166514	21.8184596219	39.5589518933	33.6709953668	29.3933753439	49.0584881133	41.6058697469	61.4313687196	53.8598927183	48.5849692433	77.0176084593	68.7946639097	63.7594317382	102.9429890968	97.1628533593	92.3702066523	9.738593	4.795351	
7455000	4	-4.5375962536	10.6708765092	96.2695797551	2.252619539	0.3050641217	3.3209162928	129.1323589833	19.5470712924	15.8639467913	13.4011940081	30.3774593307	24.9701276316	21.4356441661	39.8564762945	33.7027785211	29.1823503376	49.2276966372	41.7041558009	61.2161291515	53.3787938558	47.6948999684	76.2156003626	68.9056442272	62.4204748365	100.9446245246	95.0911313022	90.9312319805	8.470822	4.800789	
7460000	4	-4.7988742541	9.6225346348	108.4679116402	0.3630611154	0.2609271986	3.1886567806	129.7319479156	19.2142527059	16.0062664586	13.8911182474	30.1547527804	25.4870891513	22.3427806859	39.712061919	33.8213819781	30.1793944877	48.8922562418	42.3505360014	60.7891155826	54.1257236113	49.575467667	75.5625943269	68.9926480322	63.7846014307	101.6382268636	95.7993386815	92.4583538277	8.152006	4.702584	
7465000	4	-5.1636434193	9.0803307713	123.2961818473	0.9609435313	0.101929909	0.7079830675	127.2192960237	18.8127170584	16.223075719	14.2757211202	29.1057739272	25.4125609032	22.7670776303	38.5380893238	33.9987724547	30.9096879383	47.4063737274	42.3558775786	59.5049036543	54.0802333715	49.7636652324	73.9281360419	68.9221723142	64.65859435	98.2208251378	95.3114276001	91.8324820831	9.275665	4.64778	
7470000	5	-5.0433585453	10.4023870085	120.8778600072	2.2260171779	1.1073847922	1.7031490992	125.4913911676	18.885496084	16.3430769666	14.2466145383	29.160692799	25.4803255279	22.6856116882	38.6710497461	33.9852050946	30.6285284183	47.9229373272	42.596344289	59.1611772343	53.7688239427	49.3573890087	73.8552395908	68.6431640057	64.0557081378	98.2304862769	94.038136666	90.6382031419	8.432749	4.791283	
7475000	4	-4.8593627069	9.0949977782	110.5324284331	3.2736991277	1.3753241568	1.5174758843	127.8214642172	18.9525668646	15.9250545329	13.9194937856	29.6575321831	25.2268365503	22.3154912699	39.1822514988	33.5379372767	29.9362288286	48.3393236705	42.3186322587	60.051726882	53.3990932327	49.0546826265	74.5241927906	68.9456467969	63.5640560935	99.7305951925	94.8563815202	91.6774973649	9.343171	4.611519	
7480000	4	-4.7771155595	8.5833004546	104.4903447208	1.1481248582	0.1395732567	0.6632098554	127.8812018639	19.4408212745	16.364411197	14.0170139333	30.394130667	25.3841424774	22.4481290266	39.8061526732	34.3093897346	30.1961457444	48.9854351414	42.7970501857	60.9962349715	54.0119475957	49.3466589977	76.1335171083	69.1205675451	63.6827292474	100.7599534696	95.8786304131	90.7802907763	9.43785	4.821927	
7485000	4	-4.819108646	11.2892157623	110.7016996005	2.7362728351	0.1135466716	2.271908704	129.7388029132	19.1072234148	15.9878336128	13.8432949373	29.62792603	25.1529745115	22.1737158559	39.3576636253	33.8877041594	29.9811847226	48.3316330679	42.4810840373	60.649649877	53.5820522308	48.9082638588	75.9560758903	69.0184385286	64.0494051509	100.9533770919	96.2095086646	91.9090215867	7.250541	4.668863	
7490000	4	-4.8327093452	6.9575405903	113.6713360075	2.6358761932	0.0863170453	2.7194416509	130.6953659639	18.9179344579	15.6654389424	13.6863838434	29.5299921913	25.0510086299	22.119312992	38.8698265505	33.4025717388	29.9109836519	47.8394427083	42.0476568458	60.4220883859	53.7312573887	48.3396684089	75.2593317972	68.7225644674	63.97505657	101.1787805711	96.3098440409	91.916602679	7.681302	4.748253	
7495000	4	-5.0201278333	7.6028845031	115.1100313145	3.3697431342	0.2933314915	2.8442195906	127.1895442042	19.0846050968	16.4033168812	14.3584934417	29.5235190387	25.6100425856	22.8857299994	39.285084056	34.6751699221	30.971574423	48.4349595758	42.969610847	59.8443732339	54.1994718743	49.5902585591	75.0314065303	68.8238637313	64.5987260567	99.2468757197	95.6627836249	91.3668883925	9.004891	4.829048	
7500000	4	-4.7600900665	7.5960759063	100.6631889853	34.2465976359	0.1849465991	2.778875052	126.6332361224	19.839101867	16.6352356626	14.2008573949	30.9759893007	26.1271179904	22.6440179016	40.3209696379	34.6396582244	30.3729057623	49.1142594846	43.0579573595	61.6131809802	54.5314380831	49.2691257533	76.2530991763	69.0668216328	63.9633781141	100.2066868312	95.0507113025	91.2377183313	7.64836	4.724255	
7505000	4	-4.6920006496	8.578175563	100.8668453091	16.5756822215	1.439010217	1.4800398266	129.4845089142	19.8783502446	16.3978902978	13.9522208775	30.9635737396	25.7913693831	22.5327500157	40.4741747994	34.4605165621	30.2304568605	49.4186334393	42.8032982177	61.9438256141	54.4883199803	49.2435598159	77.0993098248	70.3266682928	64.4924634657	101.448682583	96.3547403872	91.9994267188	8.601837	4.755236	
7510000	4	-4.7591050411	8.1892914067	98.6549328777	4.4923848509	0.0159056029	2.4583236542	125.2048481375	19.7516812102	16.5500036586	14.3986922583	30.8979326726	26.1376543152	22.8933477475	40.2357814902	34.4609569215	30.5511474062	49.4092143483	43.0107453812	61.4957007226	54.2204120704	49.7592454657	75.6010519046	68.898280107	63.7238080328	98.9502659403	94.8722018485	90.5811509664	8.288761	4.831001	
7515000	4	-4.6600352649	6.2157991461	96.7915745924	1.5904241691	0.026946873	3.0729642179	125.2248671471	19.6356175596	16.0844362088	13.7978116394	30.1879358633	25.5543388321	22.0524671319	39.8983583898	34.121647927	30.0476035066	48.6947151098	41.8671503345	60.7093772876	53.8529053315	48.4547554975	75.4193158853	67.9536955568	62.7710137234	99.2762287808	93.9519624298	89.7978271833	5.008163	4.808504	
7520000	4	-4.6952269276	10.1387813437	105.2836215214	31.0198429042	0.4514764117	0.2592748762	130.6527245251	19.3233910575	15.9519722834	13.6946016432	30.2188267987	24.9713357273	21.8514202292	39.4731674837	33.7696260921	29.9251019094	48.9130745041	42.300751564	61.1127661994	54.2346175402	48.9280293017	76.1585946569	69.4786513904	64.0695021093	102.1366740149	96.0086077695	92.2026947419	7.996788	4.702774	
7525000	4	-4.6205876564	10.6629313211	99.66373229	2.1412388584	0.0186732413	2.804336141	128.458082212	19.3626184063	15.8531043172	13.5405376382	30.0593423678	25.0273925427	21.6722843171	39.6357842936	33.6966995601	29.439992499	49.022405784	41.8551006041	60.8172428574	53.369760642	47.8270861199	75.7812982392	68.8192163563	62.8426642619	101.0119892589	95.0023692023	90.6933321921	7.279535	4.806275	
7530000	4	-4.7997505367	7.9615388487	106.6070910728	2.8602254915	0.0941053904	2.9708548911	129.8416377184	19.6236073493	16.3933111512	14.232459164	30.2178405774	25.8157627493	22.6068569872	40.0426565241	34.4242467807	30.5562749738	49.1964875881	42.8910831214	61.5778124531	54.8672935051	49.8326808956	76.416742825	70.512893467	64.6563025642	102.4852689582	96.8013463568	92.278639218	9.27421	4.817728	
7535000	4	-4.9198750798	9.8853239755	107.1422185194	51.2062233096	0.0854067218	0.6836064585	124.2270163806	19.4050499908	16.260897025	14.2228047181	29.9192067739	25.800956226	22.5276467387	39.1856806335	34.2330774255	30.7143729816	48.3382498792	42.7058053684	60.0975258356	54.0783037349	49.5756641514	74.7204031551	68.7777180151	63.4676179424	97.7246890794	93.3494013576	90.1954183764	7.534649	4.849252	
7540000	4	-4.7629488402	8.7049870836	99.212112751	1.8399738939	0.0263503765	2.1249256614	126.4548761428	20.1323547937	16.7489436741	14.4713009001	31.1586108233	26.1013747512	22.9206171054	40.7340758877	35.0572292088	30.8217579308	49.8705174277	43.2932953808	61.8422846608	54.8992521232	49.9166727591	76.2073953475	69.6127538131	64.3515720784	100.3567249937	96.204216012	91.6187261165	8.883465	4.79928	
7545000	4	-4.7381559031	10.278972597	106.8536679052	2.6133031482	0.2193640718	2.5766438782	129.8910522389	19.2518266834	15.9845858597	13.7009198487	29.8413813186	25.1644160794	22.3434429664	39.5078793406	33.6481888738	29.712302514	48.6919774479	41.9348144763	61.1122473387	53.800444597	48.9032924621	76.8185054862	69.2818726301	63.7355975153	100.944153083	96.0762649798	92.6330140153	9.13165	4.647324	
7550000	4	-4.7504976123	7.1296279365	99.2815189993	4.2303135804	0.0458826225	2.6127270055	125.2715697542	19.6952817642	16.4582254767	14.1381552854	30.5518456459	26.0229007436	22.9143832799	40.1457926468	34.6190935668	30.2495627411	49.0991138828	42.7846921914	60.4490568547	54.6462126935	49.2359292664	75.8935001036	68.6277354859	63.9596795777	99.2932181507	94.8573209176	90.9646567581	7.766057	4.745864	
7555000	4	-4.6332478146	9.8603786762	96.0440211351	4.6405487708	1.3006964918	3.0715161907	125.6667398592	19.731742575	16.3027610784	13.8699605015	30.6395581379	25.2773725451	22.0105245773	39.9960260245	33.6579976318	29.8951159479	49.0676240564	42.1837168127	60.7337988668	53.9311873158	48.2521742822	75.5343868238	68.5803962383	63.3512385625	99.5877483925	94.0496846066	89.5447355791	9.009751	4.663502	
7560000	4	-4.7922792213	8.0993428651	104.2844990086	0.3384331192	0.0864970779	3.2710615485	125.2350252983	19.1525708461	15.9474892087	13.9786992102	29.8933358357	25.2098553015	21.9836406907	38.9734010895	33.8097968818	29.8059750898	48.1524656653	42.409881792	59.9387877977	53.4309095368	48.5839513698	74.1547251715	68.218996153	62.8074884824	97.5804816737	94.0727650661	90.0329695397	7.700377	4.783803	
7565000	4	-4.8693635696	8.8555962342	106.7165658361	2.6538400146	0.2798927918	2.3286003668	125.6482568737	19.2612338678	16.228324005	14.0889959202	30.0965860037	25.6072224639	22.4886232791	39.2838968975	34.0854136201	30.3423781994	48.4494433312	42.6852710961	60.7174415279	54.1954422111	49.0396172642	75.1034712661	68.5205468711	63.5234580465	98.4915785643	94.1426034985	90.5577897501	9.960195	4.837898	
