State	Model	DGPost	GDagSlide	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	chiSquared	
16680000	11	-1.9925880421	4.9908718301	101.269563586	1.799545965	3.3389759316	25.9729436677	6.423671	8.040985	9.868547	12.062237	16.609677	18.339289	19.708187	20.702661	21.4511	22.536709	6.235188	7.782326	9.801803	13.942876	15.849761	17.030528	18.173913	18.83302	19.922215	0.252668	0.499728	0.978925	1.884373	3.487581	7.21978	16.437743	19.618697	22.290126	1.891673	2.536881	4.156273	4.960914	5.607226	6.153652	6.651634	7.40217	0.22078	0.300307	0.513735	0.633849	0.72601	0.815893	0.891443	1.004673	-12.618245	2.387665	
16720000	11	-2.0435421656	5.0414775535	101.9919451869	0.1406888121	3.2831494027	26.0686601041	6.396194	7.955853	9.678666	11.938484	16.447414	18.313569	19.434639	20.622584	21.484503	22.392062	6.291568	7.777746	9.754653	13.85882	15.790278	17.000012	17.968206	18.830175	19.916828	0.252592	0.50323	0.984714	1.894964	3.518393	7.184148	16.579292	19.631566	22.23673	1.924881	2.607324	4.231799	5.061955	5.66434	6.259371	6.69857	7.378136	0.227234	0.314799	0.523051	0.643269	0.734396	0.827768	0.900205	1.010275	-11.816344	2.383934	
16760000	11	-1.8792385104	4.9860118787	96.8122690883	0.5541972621	3.2839823996	25.8043321395	6.467303	8.005721	9.687249	12.034451	16.302575	18.331747	19.490681	20.488741	21.306597	22.262618	6.192338	7.658522	9.715423	13.816367	15.733067	16.91724	17.91468	18.719808	19.913065	0.257373	0.510834	0.987098	1.896246	3.532545	7.27814	16.493993	19.648524	22.043863	1.80278	2.430401	4.052916	4.872371	5.546269	6.166871	6.68389	7.437792	0.20809	0.290139	0.490129	0.618784	0.722481	0.812504	0.898474	1.026105	-11.791794	2.368086	
16800000	11	-1.8638862786	5.0378548667	92.1377676402	1.0320218197	3.2249040353	25.8705350788	6.445122	7.906901	9.663217	11.826428	16.29746	18.114743	19.460356	20.494695	21.354615	22.427654	6.166586	7.730819	9.712726	13.804046	15.589359	16.873554	17.958139	18.916459	19.971189	0.270921	0.533298	1.045894	1.993566	3.666917	7.487729	16.75107	19.624597	22.009499	1.884662	2.509775	4.177993	4.997952	5.711881	6.384239	6.875159	7.683627	0.21717	0.300622	0.523158	0.647651	0.751734	0.856622	0.94093	1.072	-12.00994	2.387963	
16840000	11	-1.87510844	4.9893528462	89.2644110015	0.2399798063	3.3254818889	25.2211103998	6.478199	7.970795	9.730694	11.892745	16.270087	18.132468	19.30435	20.30574	21.170478	21.98687	6.224835	7.681635	9.704933	13.847241	15.675956	16.909023	17.96042	18.679155	19.767395	0.271876	0.534507	1.048054	2.00176	3.710236	7.498912	16.553183	19.50118	21.794017	1.876206	2.556252	4.166245	5.04496	5.767296	6.384351	6.928768	7.692784	0.220298	0.306268	0.530228	0.654943	0.76272	0.85921	0.950605	1.087647	-11.567715	2.377109	
16880000	11	-1.7643142637	4.927584631	88.9519290736	0.2566506258	3.3807785433	25.2472230038	6.422124	8.026249	9.80485	11.976718	16.477496	18.304996	19.391562	20.362794	21.19074	22.069703	6.132742	7.621326	9.562202	13.873995	15.528193	16.827144	17.891214	18.781798	19.708605	0.265781	0.527816	1.024573	1.967291	3.646054	7.355322	16.536955	19.495512	21.958221	1.757644	2.367565	3.997847	4.891744	5.586156	6.183215	6.82149	7.570523	0.201985	0.280046	0.49431	0.623824	0.729343	0.82824	0.926369	1.066333	-11.518471	2.375215	
16920000	11	-1.8221737768	4.8879793012	90.1065474798	6.911719164	3.3992315725	25.0584145846	6.559491	8.175081	9.871966	12.209845	16.523163	18.288945	19.426346	20.327696	21.178687	21.862037	6.287572	7.727198	9.732813	13.94414	15.714473	16.846581	17.855245	18.666614	19.585682	0.263145	0.522759	1.020851	1.959626	3.638103	7.360685	16.4455	19.43806	21.619961	1.814143	2.437871	4.055216	4.905123	5.592071	6.248073	6.773241	7.540082	0.207695	0.287426	0.500154	0.625052	0.726857	0.829355	0.92051	1.045761	-13.941991	2.379842	
16960000	11	-1.8606491206	4.9412581297	91.5612835317	0.1652252669	3.307252412	25.3579492134	6.570967	8.165617	9.818951	12.088561	16.487056	18.243827	19.425823	20.427088	21.165324	22.112779	6.276667	7.79709	9.819392	13.975852	15.659779	16.84871	17.914541	18.721862	19.797735	0.264276	0.523291	1.026377	1.977778	3.634503	7.396608	16.49424	19.502769	21.872867	1.849794	2.482627	4.098422	5.006367	5.625632	6.26181	6.805914	7.564001	0.212502	0.291868	0.518745	0.640858	0.74195	0.838079	0.926484	1.051764	-11.61927	2.380107	
17000000	11	-1.8795681621	4.9495522567	94.0628856997	0.088621855	3.1986641539	25.4637902671	6.670595	8.257331	9.921979	12.212507	16.387391	18.18916	19.311559	20.254322	21.074339	21.976367	6.346712	7.879594	9.798737	13.808379	15.668473	16.847	17.835271	18.660378	19.625818	0.258668	0.514556	1.006872	1.915252	3.564517	7.356266	16.461605	19.392915	21.79155	1.834374	2.478607	4.080789	4.919044	5.628393	6.221655	6.769218	7.481983	0.214184	0.293935	0.506843	0.62562	0.731518	0.820972	0.917216	1.036635	-11.802013	2.370318	
17040000	11	-1.9710162496	4.9854974567	96.6708024118	0.120488615	3.2647822228	25.8099301229	6.585288	8.188755	9.837548	12.193296	16.528285	18.349376	19.550464	20.523658	21.184998	22.353733	6.391012	7.923557	9.857612	14.004203	15.750101	17.087988	18.090804	18.921492	19.89364	0.260679	0.514127	1.016542	1.947754	3.608171	7.350446	16.626226	19.681335	22.054707	1.933282	2.612342	4.190882	5.059023	5.734461	6.32589	6.804266	7.51757	0.225475	0.311178	0.527605	0.644734	0.752373	0.842646	0.92037	1.042881	-11.776261	2.380639	
17080000	11	-1.9414608542	5.0583969058	97.8920750806	0.5458641255	3.1474867838	25.9684917264	6.426146	7.999111	9.633064	11.843915	16.286172	18.076499	19.27284	20.358042	21.292194	22.218236	6.253323	7.711659	9.606956	13.745051	15.607826	16.75812	17.76668	18.738957	19.778719	0.258952	0.508417	1.000528	1.920252	3.558829	7.289409	16.545526	19.489824	21.941631	1.877276	2.515911	4.11232	4.945867	5.654633	6.210885	6.701123	7.508208	0.218339	0.301233	0.513212	0.635699	0.739943	0.834261	0.912244	1.029032	-11.805167	2.381795	
17120000	11	-2.0131098277	5.0320759337	99.3403703239	0.4755869639	3.2177705923	25.8978080583	6.478973	8.076379	9.762102	11.978525	16.37535	18.13027	19.451472	20.485925	21.188403	22.378095	6.321907	7.867932	9.821471	13.876998	15.636491	16.919086	17.959034	18.810667	19.808012	0.257408	0.508566	1.00028	1.914229	3.552593	7.283315	16.535361	19.678831	22.141878	1.941088	2.585958	4.192112	5.035253	5.668898	6.223604	6.731187	7.453332	0.226993	0.315375	0.531896	0.646393	0.74527	0.830652	0.909874	1.024875	-11.846233	2.370352	
17160000	11	-2.067672518	5.113984088	106.8991777159	0.0120563852	3.1461149909	26.6057592872	6.392963	7.961289	9.592437	11.801975	16.198429	18.172923	19.432789	20.461705	21.383222	22.570363	6.20393	7.688022	9.711194	13.752275	15.567617	16.890052	17.971797	18.892769	19.918588	0.248046	0.489574	0.961232	1.851156	3.462193	7.104601	16.507638	19.67728	22.357101	1.963779	2.569052	4.161657	4.993701	5.577901	6.155776	6.624604	7.252876	0.228212	0.310435	0.522159	0.6371	0.722606	0.809357	0.883336	0.992268	-13.490528	2.385764	
17200000	11	-2.0785741305	5.0820617659	104.9738402425	1.178927277	3.1716439834	26.1481944655	6.448797	7.916063	9.617506	11.895115	16.248494	17.985608	19.27533	20.307745	21.271917	22.294584	6.2917	7.708333	9.722119	13.780924	15.560417	16.883383	17.835685	18.815107	19.680117	0.247596	0.492921	0.969331	1.848506	3.47948	7.130603	16.240904	19.474289	22.122433	1.936258	2.578254	4.18177	4.982998	5.598952	6.175594	6.614556	7.275258	0.229952	0.313844	0.525358	0.638695	0.729441	0.816609	0.889515	0.985898	-12.359204	2.361197	
17240000	11	-1.9545538463	4.9924894398	99.4446574018	0.1384765022	3.2763762945	26.1810282168	6.542176	8.056845	9.907655	12.095724	16.670646	18.476613	19.69931	20.736135	21.63057	22.474479	6.264777	7.791925	9.798344	13.938985	15.806557	17.177181	18.088277	18.969096	20.045799	0.25666	0.508915	0.991021	1.905513	3.549195	7.25381	16.662361	19.786516	22.267541	1.893415	2.526516	4.149279	4.984552	5.657383	6.211509	6.786058	7.497442	0.220623	0.302408	0.51202	0.638485	0.731859	0.83021	0.909843	1.030265	-11.745483	2.366755	
17280000	11	-1.9559697388	5.0465871864	94.6191148274	0.0093497067	3.3398512759	25.8190247145	6.292409	7.777834	9.532281	11.81117	16.440874	18.267335	19.498863	20.586228	21.336288	22.21705	6.237735	7.69206	9.70693	13.911935	15.741448	17.054515	18.078525	18.887345	19.896412	0.265323	0.530086	1.036078	1.969195	3.664675	7.40207	16.679998	19.728247	22.113546	1.934351	2.597264	4.223004	5.11694	5.784083	6.384457	6.953071	7.649854	0.228181	0.314802	0.536676	0.661666	0.759801	0.852624	0.950524	1.065465	-13.64307	2.388539	
17320000	11	-1.8785164178	5.0319706178	94.6648102799	1.1985309815	3.2629811102	25.9789593955	6.387304	7.891757	9.681955	11.869851	16.25676	18.245454	19.466411	20.496589	21.397336	22.56726	6.124424	7.662653	9.606584	13.798519	15.689348	17.013653	18.017429	18.83646	20.041329	0.263785	0.520708	1.025205	1.97066	3.611079	7.36352	16.672939	19.740933	22.140316	1.838846	2.49431	4.096247	4.964175	5.604322	6.313663	6.800162	7.567488	0.213121	0.298501	0.514017	0.634554	0.735834	0.840041	0.927669	1.055599	-12.140818	2.377908	
17360000	11	-1.9815888846	4.9995169061	97.5573166783	0.3900855719	3.3380468615	25.6092814841	6.411404	7.960081	9.731217	12.037599	16.44444	18.194858	19.454098	20.41265	21.267642	22.094094	6.273555	7.718655	9.753949	13.833076	15.740083	16.875512	17.963895	18.762872	19.841585	0.259205	0.508096	0.995334	1.9061	3.55736	7.272	16.461814	19.558446	22.004349	1.901815	2.550713	4.166284	5.030041	5.671128	6.25909	6.756903	7.436839	0.224753	0.306203	0.5244	0.639813	0.740348	0.832159	0.910369	1.024827	-11.77572	2.375469	
17400000	11	-1.9332039937	5.0121223433	98.3131102837	0.4982377746	3.0948874779	26.1523999545	6.737018	8.200019	9.978224	12.124866	16.429277	18.253395	19.424242	20.435418	21.406783	22.428401	6.414313	7.852159	9.84792	13.901901	15.693929	16.916812	17.91068	18.924845	19.98028	0.260269	0.511817	0.996915	1.921132	3.554098	7.274769	16.595854	19.712161	22.194167	1.885506	2.530191	4.131596	4.98346	5.646877	6.230482	6.721856	7.494424	0.217936	0.298578	0.513336	0.635589	0.734325	0.826327	0.906086	1.036709	-11.790412	2.388108	
17440000	11	-1.9357243284	5.0842303396	100.3594330807	0.0903353095	3.1478446536	26.628121925	6.464089	7.987342	9.617436	11.920722	16.380289	18.19433	19.574906	20.601838	21.600975	22.571632	6.238201	7.617069	9.650977	13.763347	15.72652	16.942119	18.113745	19.027007	20.129743	0.258998	0.509028	1.004903	1.921839	3.559951	7.30406	16.763439	19.875482	22.440999	1.860124	2.499737	4.105249	4.964918	5.651771	6.202483	6.796402	7.502624	0.220405	0.301226	0.514942	0.63224	0.736015	0.828626	0.911372	1.031269	-11.802272	2.387402	
17480000	11	-1.9809663515	5.0909991027	99.8099376944	3.6262981702	3.0018024683	26.4494578921	6.685237	8.207568	9.791064	11.924342	16.260506	17.989581	19.306255	20.456183	21.347409	22.356852	6.3607	7.784444	9.7514	13.694122	15.604589	16.847578	17.899156	18.868061	19.912155	0.259561	0.51317	1.00455	1.935793	3.589264	7.320877	16.59892	19.729852	22.174134	1.921995	2.568441	4.167688	5.050133	5.676521	6.270607	6.781138	7.491852	0.228929	0.30729	0.522072	0.648051	0.746512	0.842144	0.919239	1.038147	-13.216316	2.384909	
17520000	11	-1.9925284298	5.0287587837	98.3169743215	0.1476853916	3.3558401283	25.7120444704	6.283088	7.880314	9.544807	11.855113	16.223086	18.217719	19.533471	20.520116	21.277524	22.268849	6.182254	7.586146	9.623802	13.902077	15.6483	16.914762	17.960075	18.821858	19.772418	0.257146	0.509572	0.995785	1.917368	3.540836	7.246022	16.417083	19.547791	22.046512	1.923195	2.578861	4.190219	4.985951	5.699911	6.249554	6.765084	7.451183	0.22592	0.30422	0.525471	0.642423	0.741244	0.831116	0.915908	1.019551	-11.746646	2.380776	
17560000	11	-1.9255120955	5.1369960547	97.57569365	0.1692214141	2.9953820109	26.6960090998	6.471066	7.988254	9.540264	11.776136	16.136214	18.047262	19.262544	20.506886	21.342441	21.920539	6.205895	7.673802	9.528767	13.688475	15.516505	16.89058	17.903897	18.904742	20.128406	0.266819	0.523289	1.034177	1.977538	3.671214	7.437069	16.699058	19.742814	22.319374	1.908702	2.539347	4.218283	5.035206	5.666294	6.345988	6.930697	7.649827	0.225273	0.306465	0.5266	0.657392	0.75775	0.846607	0.935951	1.054884	-11.598036	2.357797	
17600000	11	-1.8354701903	4.9982998677	93.3325020148	0.3085025462	3.210552364	25.5787210866	6.553988	7.972588	9.729563	11.935186	16.253375	18.094508	19.257887	20.31402	21.17299	22.019403	6.183077	7.632564	9.623472	13.681219	15.502145	16.803033	17.770852	18.598237	19.738913	0.260906	0.515003	1.011444	1.956661	3.585408	7.285257	16.52011	19.44225	21.943379	1.777884	2.426276	4.002679	4.868823	5.567779	6.17649	6.725802	7.493399	0.207412	0.286956	0.500575	0.620198	0.729491	0.826134	0.90936	1.039395	-11.581291	2.383065	
17640000	11	-2.0655384025	4.9917674354	103.448574019	0.823782181	3.3583914468	25.7429889779	6.402195	8.030659	9.78938	12.01837	16.521088	18.297385	19.478606	20.520571	21.37396	22.229179	6.321277	7.776967	9.857448	13.96962	15.696306	16.936377	18.006827	18.782972	19.781127	0.247679	0.494095	0.961913	1.849179	3.44517	7.070614	16.313282	19.538218	22.053539	1.950707	2.577482	4.149949	4.98743	5.569643	6.116907	6.578799	7.217886	0.226515	0.309867	0.519216	0.616864	0.724934	0.810699	0.887769	0.98965	-12.176511	2.362303	
17680000	11	-1.9365057247	5.0270500901	100.596942464	0.0649482361	3.1709733302	26.0899859752	6.541876	8.07839	9.741246	11.926909	16.397488	18.152754	19.470407	20.474751	21.33792	22.377573	6.244069	7.712884	9.643497	13.780568	15.525472	16.826198	17.925149	18.66079	19.847977	0.252501	0.498813	0.981608	1.887218	3.498215	7.178086	16.513331	19.596506	22.107614	1.834685	2.474974	4.064567	4.892281	5.54564	6.107709	6.606538	7.341199	0.213086	0.292986	0.503401	0.624992	0.718166	0.810593	0.88975	1.004324	-11.983493	2.389904	
17720000	11	-1.8720455043	4.943555564	92.014492332	0.1159872796	3.3861266911	25.2807822626	6.427962	8.006347	9.833157	12.038687	16.432595	18.203651	19.454334	20.468742	21.156836	22.172156	6.190311	7.79311	9.837026	13.841407	15.717963	16.909935	17.927273	18.742323	19.740846	0.262807	0.518904	1.016325	1.957581	3.609977	7.344685	16.458925	19.504743	21.808896	1.839146	2.476692	4.109044	4.992135	5.702392	6.286096	6.857968	7.538897	0.214371	0.295017	0.514809	0.632413	0.736991	0.834164	0.930701	1.050943	-11.700499	2.360327	
17760000	11	-1.9031642671	4.9550271783	93.3373431964	1.07989684	3.3707228465	25.5393647713	6.475609	8.075012	9.833397	12.082527	16.515409	18.413533	19.643551	20.522357	21.353255	22.219666	6.242044	7.772832	9.790014	14.03437	15.751289	16.98712	18.007244	18.873085	19.898386	0.264755	0.520254	1.026444	1.968381	3.638826	7.382275	16.701549	19.56603	22.053922	1.879685	2.539297	4.151371	5.034394	5.720764	6.315819	6.845799	7.631419	0.219646	0.299375	0.516983	0.652019	0.745688	0.841139	0.930669	1.056162	-12.132021	2.386276	
17800000	11	-1.8919030048	4.999240918	92.4065031102	0.1389729417	3.3209878024	25.4845662544	6.376726	7.949142	9.677221	11.958405	16.31641	18.179521	19.397815	20.367927	21.273586	22.142088	6.239537	7.698695	9.690677	13.793544	15.702779	16.96473	17.958715	18.767157	19.852089	0.265488	0.52658	1.025989	1.974206	3.671491	7.40879	16.607151	19.604298	22.056297	1.87695	2.440989	4.146954	4.999416	5.716383	6.316321	6.831843	7.586174	0.220365	0.302577	0.523016	0.640355	0.749053	0.849811	0.937088	1.062975	-11.64259	2.335531	
17840000	12	-1.8798175623	4.9566018412	93.9801769701	16.0630411434	3.3865671061	25.6307754745	6.425605	8.023752	9.802664	12.080375	16.505071	18.36425	19.541694	20.577773	21.490027	22.304098	6.219436	7.636105	9.713686	13.926859	15.599284	16.972667	18.0306	18.929884	19.860506	0.256375	0.509956	1.001383	1.910193	3.537487	7.285336	16.451329	19.611886	21.997264	1.812009	2.46783	4.075954	4.904166	5.543225	6.190384	6.726334	7.488481	0.212464	0.288689	0.502648	0.62391	0.72896	0.822467	0.902489	1.029326	-15.259388	2.352218	
17880000	11	-1.901696101	4.9184148276	93.2088075491	0.0117242346	3.3994712621	25.1834324051	6.521807	8.063691	9.86931	12.1261	16.513022	18.163433	19.469675	20.35105	21.084858	22.088849	6.298385	7.800478	9.81781	13.901136	15.639341	16.957302	17.927024	18.606184	19.630882	0.261046	0.513935	1.002876	1.937169	3.548905	7.302148	16.460448	19.48558	21.77656	1.847921	2.504123	4.114669	4.979429	5.662902	6.251378	6.789249	7.494561	0.216298	0.295612	0.511729	0.632995	0.735899	0.835016	0.921892	1.043336	-13.396746	2.363998	
17920000	11	-2.0143799278	5.0338286773	102.1013384191	0.3612489454	3.2538462059	26.1537855493	6.479783	7.967993	9.738745	12.019946	16.458141	18.343682	19.559181	20.699151	21.396613	22.510814	6.266816	7.76598	9.727918	13.907342	15.760498	16.977378	18.108253	18.914904	20.035255	0.253212	0.503004	0.981923	1.885662	3.517353	7.203293	16.551257	19.743007	22.275599	1.917135	2.574395	4.118768	4.999976	5.652804	6.190121	6.722645	7.392106	0.226217	0.306139	0.518872	0.638255	0.730337	0.820163	0.895634	1.018746	-11.797739	2.381372	
17960000	11	-2.0354395606	5.022110164	102.1519614355	0.3647132746	3.3346965513	26.1843607185	6.354444	7.993674	9.750367	12.022199	16.591493	18.451002	19.69021	20.661051	21.456782	22.527933	6.294365	7.787217	9.758377	13.972133	15.843348	17.109986	18.171666	18.968185	20.03259	0.253683	0.502886	0.987098	1.896738	3.512857	7.215769	16.576296	19.728244	22.346028	1.943389	2.598096	4.203732	5.009028	5.629318	6.257171	6.775467	7.443225	0.228824	0.309795	0.524301	0.645427	0.73938	0.825841	0.908033	1.007477	-11.82301	2.383833	
18000000	11	-1.9145847979	5.0280248004	95.0048034812	0.3930748325	3.2905587778	25.7845505192	6.348047	7.87539	9.615823	11.869997	16.304598	18.188201	19.363777	20.489458	21.26367	22.271047	6.169604	7.673091	9.588172	13.916348	15.699067	16.948756	17.984109	18.81985	19.945737	0.261589	0.518406	1.016641	1.954806	3.59343	7.385344	16.580238	19.646051	22.015283	1.884512	2.536322	4.124969	5.012746	5.675875	6.287458	6.82799	7.560879	0.220354	0.301849	0.522652	0.644552	0.737147	0.829737	0.925176	1.04852	-11.680995	2.32789	
18040000	11	-1.980968761	5.0407716232	97.1290506977	0.7152124643	3.2108990685	25.7703998602	6.461449	7.943354	9.755124	11.876694	16.235509	18.111777	19.23328	20.306111	21.212663	22.130948	6.32639	7.735663	9.773795	13.86291	15.551593	16.795747	17.86459	18.715527	19.80801	0.260891	0.515359	1.002213	1.956155	3.587356	7.318982	16.519643	19.567833	22.061299	1.914668	2.573636	4.211553	5.044234	5.685768	6.229103	6.791321	7.51564	0.226564	0.311214	0.52316	0.650573	0.751332	0.838927	0.916846	1.036736	-11.953964	2.371109	
18080000	11	-2.0137428457	5.009624267	101.3540588274	0.1771858969	3.2716690582	25.983368118	6.512261	8.055557	9.785307	12.06688	16.481997	18.367174	19.51061	20.510019	20.704717	22.404265	6.377183	7.823416	9.824714	13.873063	15.64147	16.955746	18.056954	18.775665	19.80625	0.252466	0.501333	0.972491	1.886977	3.510526	7.219898	16.539599	19.704848	22.170475	1.92328	2.573336	4.188149	4.949599	5.629341	6.249572	6.684581	7.354404	0.226063	0.304853	0.516228	0.636432	0.724775	0.824185	0.896433	1.012016	-11.771545	2.382848	
18120000	12	-1.926769979	5.0016809957	88.239066216	3.0525000718	3.1549566212	25.7641585782	6.644189	8.15504	9.858965	12.166951	16.362313	18.106574	19.375314	20.336704	21.136377	22.239121	6.337074	7.776583	9.77506	13.911106	15.566864	16.887343	17.979008	18.679155	19.696885	0.258917	0.514717	1.00075	1.930251	3.542174	7.252672	16.480682	19.489871	21.899001	1.875298	2.511678	4.122995	4.94409	5.572826	6.231327	6.723938	7.487732	0.217768	0.296943	0.51183	0.637551	0.73792	0.832402	0.911502	1.026475	-12.937727	2.357079	
18160000	12	-1.9348480478	5.0752935424	87.2433478901	2.3348722578	3.093863358	26.4363878275	6.569054	8.03728	9.747882	11.929632	16.292614	18.153125	19.537121	20.47423	21.474975	22.603311	6.255962	7.730636	9.664373	13.849384	15.610148	16.900328	18.104419	18.925706	20.086242	0.259831	0.5138	1.012247	1.95219	3.583459	7.352703	16.692387	19.727789	22.362834	1.874243	2.51776	4.147665	4.997393	5.679591	6.234987	6.812689	7.529377	0.218542	0.301678	0.513681	0.642169	0.743428	0.835365	0.914611	1.040879	-12.619573	2.377478	
