State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	logPrior	chiSquared	
16520000	5	-4.0730089022	1.3251974644	4.3692304845	1.190924903	0.6074991999	127.9684841559	19.061023	15.866835	13.813759	29.437214	25.116171	22.135222	38.900321	33.606435	29.929679	47.763378	42.108098	59.734921	53.376303	48.696052	74.682485	68.593468	63.707456	99.315349	95.13356	91.701168	-10.134322	4.455241	
16530000	5	-3.9257405889	3.1121680758	0.0853409141	1.2417929583	1.4116943215	127.4453742812	19.463384	16.072774	13.870025	30.187088	25.490815	22.030061	39.640745	33.694839	29.761707	48.782996	41.974147	60.828584	53.606123	48.775758	75.804556	68.534299	63.546539	99.989338	94.93414	90.843221	-12.805554	4.540718	
16540000	5	-3.9934436491	2.1442073807	8.8430009096	1.3156101639	2.7115389033	129.0991037283	19.516092	16.204099	13.985135	30.272439	25.548149	22.537551	39.731573	33.856073	30.348768	49.027226	42.904902	61.122903	54.286496	49.237036	76.026697	69.48194	64.428035	101.30172	95.871809	92.007019	-9.847019	4.598311	
16550000	5	-3.9282548886	3.9510676652	0.5941846793	1.2658822688	3.0069604072	125.9437971181	19.560928	16.459754	14.03713	30.348821	25.658278	22.363699	40.082695	34.401082	30.202944	48.927899	42.583968	60.779011	53.85626	48.678611	75.702805	69.045481	63.842733	99.709227	94.456458	90.823553	-11.188309	4.586094	
16560000	5	-3.9510157939	3.9184981242	2.1306590332	1.2681621047	2.2085933473	128.6212858718	19.632782	16.465961	14.143569	30.39067	25.734268	22.317088	40.251411	34.45524	30.049673	48.926937	42.719895	61.462389	54.464679	49.410338	76.165527	69.302526	64.27572	100.837539	95.76697	91.263123	-10.486709	4.627172	
16570000	5	-4.0381633181	0.9837867476	6.0130823844	1.2415451067	0.8457118549	128.3066377273	19.289734	16.014744	13.820061	29.695387	25.273001	22.561218	39.336862	33.64993	30.033704	48.399609	42.374064	60.365082	53.873182	48.81302	75.525602	68.730892	63.900069	99.33938	95.413632	91.833306	-10.3816	4.48674	
16580000	5	-4.1756212554	1.3727898702	10.2179194209	1.223907247	2.850095371	129.9905917054	19.147483	16.251327	14.238247	29.974056	25.636546	22.558022	39.478627	34.239404	30.641078	48.337261	42.694695	60.200327	54.689477	49.851671	75.485944	69.8082	64.828646	101.221445	96.604449	93.031937	-10.194016	4.617537	
16590000	5	-4.2255797203	3.1823151913	17.9739443194	1.2576894446	2.3985899308	129.1214345931	18.669724	16.043368	13.91511	29.089814	25.11709	22.294854	38.376866	33.674313	30.149079	47.573652	42.091224	59.747154	53.573885	49.127733	74.533641	68.765088	64.04455	99.916187	95.967792	92.209944	-10.143439	4.622834	
16600000	5	-4.2119599774	-0.5595082213	19.862583071	1.341534998	1.3625887285	126.0393806943	19.090393	16.3692	14.265576	29.760985	25.553373	22.839803	38.978018	34.181589	30.736609	48.146229	42.363934	59.646055	54.166813	49.61603	74.31956	68.32978	64.287589	98.139231	94.411634	91.33397	-12.592751	4.627764	
16610000	5	-4.1665020283	2.9028605055	14.7241840564	1.2891926102	2.0903675857	127.3883228968	19.074367	16.279734	14.262942	29.621253	25.507244	22.323889	39.462573	34.047504	30.669163	48.1768	42.859253	60.003995	53.975519	49.415678	74.824123	69.214991	63.932892	99.934358	94.913357	92.020898	-9.978436	4.600803	
16620000	5	-4.1102861368	1.9083409468	13.9056461653	1.3373776812	3.3935828457	126.1538426568	19.435287	16.300564	14.262619	29.962788	25.813754	22.803859	39.820435	34.548709	30.586688	48.477743	42.450599	60.59632	54.277393	50.084267	74.896575	69.177762	64.369101	99.17026	94.651276	91.313323	-10.008385	4.607307	
16630000	5	-4.1104969282	1.2813884117	14.0660554799	1.2825326253	1.1681144295	130.0930962055	19.047213	16.077706	13.915006	29.602872	25.323456	22.275353	38.846782	33.920817	29.870488	48.196411	42.515184	60.448793	54.097947	49.271738	75.423313	68.884636	64.215567	100.580929	96.369157	92.337505	-10.328173	4.54115	
16640000	5	-4.0164392931	3.1163255896	13.0649800119	1.3406391346	0.2674802017	128.5620031392	19.335357	16.012874	13.872757	29.868988	25.512436	22.188406	39.423859	33.750229	30.091247	48.670107	42.198214	60.863565	53.994895	48.832835	75.375187	68.564684	63.481993	100.584343	95.523469	91.667106	-9.996867	4.548434	
16650000	5	-4.1887034121	1.744061997	18.3829578819	1.3130027411	3.106144212	128.0126447083	19.160682	16.202321	14.294712	29.603219	25.622432	22.780964	38.774746	34.213459	30.631993	47.955055	42.527818	59.971346	54.060203	49.463825	75.117438	69.277648	64.553357	99.5348	95.547289	91.288551	-10.184546	4.629022	
16660000	5	-4.1432117781	4.1898989128	18.7357222424	1.3726434653	1.5468676729	126.3599140229	19.233576	16.375386	14.302542	29.762742	25.69338	22.761232	39.183056	34.376542	30.543682	48.226041	42.489263	60.433526	54.143443	49.701153	74.680646	68.367114	64.070684	98.825732	94.877802	91.120732	-10.807738	4.614226	
16670000	5	-4.0683430562	2.3842414596	25.6071810896	1.5042094443	2.548277363	127.830883096	19.072765	16.013677	13.930019	29.813075	25.376322	22.536873	39.140676	33.761568	30.184159	48.338853	42.13133	59.97553	53.822156	48.871796	74.7102	68.624718	63.931482	99.877283	94.473922	91.577616	-10.221502	4.60939	
16680000	5	-4.0669443276	5.2940074322	27.4933739085	1.5358078595	2.4954269344	129.2237804003	19.125799	15.931838	13.909592	29.932527	25.423192	22.261567	39.488491	33.781201	30.067168	48.338052	42.296951	60.546925	54.151888	49.127574	75.292647	69.209048	63.880277	100.696751	96.318334	92.163644	-12.390514	4.603231	
16690000	5	-4.1129913766	2.4369520196	33.8483526313	1.6637310315	0.092190817	128.3684674694	19.348902	16.404488	14.245576	30.002602	25.754551	22.675847	39.663182	34.4876	30.524058	48.970964	43.155823	60.470225	54.964421	49.417713	75.021122	69.20033	64.772311	100.33381	96.571756	91.994916	-10.45579	4.608232	
16700000	5	-4.0469194827	0.9249371113	33.7970601067	1.7065751325	0.9303971299	127.3823630553	19.316962	16.045134	14.029137	29.974279	25.520111	22.337138	39.256745	33.9837	30.318926	48.328502	42.303084	60.525775	54.083499	48.747512	74.851496	68.90659	63.75864	99.649466	95.394799	91.123168	-11.113703	4.530887	
16710000	5	-4.1060621658	1.7956184862	34.9923602896	1.7019757439	2.9450240827	126.0471688199	19.328843	16.204673	14.244512	29.888978	25.384314	22.619914	39.632769	34.221273	30.770958	48.169528	42.796216	60.004219	54.211617	49.632099	74.568281	68.479738	64.108773	98.947816	94.277098	91.434503	-10.600121	4.615099	
16720000	5	-4.0594087526	1.8863954898	38.8113360842	1.7620340278	2.4992299298	130.738427204	19.072494	16.093286	13.940735	29.579352	25.424823	22.373486	39.253524	34.106104	30.132614	48.572773	42.389507	60.849101	54.108185	49.341874	75.797714	69.422007	64.39791	100.872711	96.345844	92.949687	-10.686884	4.590831	
16730000	5	-4.0641838885	3.8271064519	36.4325748242	1.7913140693	2.0873256356	125.4118603848	19.448739	16.298137	14.034047	29.807859	25.686644	22.481123	39.312314	34.27427	30.213567	48.382437	42.560923	60.35098	53.853155	49.166472	74.936999	68.407584	63.95887	98.902026	94.152532	90.247944	-10.986737	4.603299	
16740000	5	-4.0296210939	3.7279962589	33.934703727	1.7485091652	0.0085508381	127.9039528632	19.460419	16.324137	14.113685	30.302433	25.595106	22.611183	39.848568	34.121737	30.35303	48.825999	42.278728	61.121974	54.480371	49.289644	75.151761	69.206119	63.872	100.37561	95.58693	91.360449	-10.872522	4.552349	
16750000	5	-4.1423055484	3.5491193934	38.6234593927	1.6736328234	2.6626506654	130.1145956836	19.055163	16.031686	14.057475	29.572023	25.617317	22.445644	39.084273	33.877429	30.520464	48.441331	42.646686	60.274334	53.804519	49.652805	75.399227	69.380313	64.883834	101.455999	96.998501	92.721699	-10.859124	4.583538	
16760000	5	-4.2474668271	1.201576374	42.4220635352	1.675895044	2.4617073396	128.9634703899	18.99632	16.231455	14.290189	29.520554	25.89529	22.702566	38.837927	34.325441	30.622483	47.971633	42.491633	60.183754	54.343122	49.460997	75.120332	69.161723	65.243138	100.343807	96.334151	92.760937	-11.101821	4.548816	
16770000	5	-4.1704648818	2.6245991768	43.2931968411	1.7798863092	3.0389676755	127.5263584334	18.921069	16.162193	14.1248	29.460303	25.48766	22.640778	38.814515	34.007325	30.314653	48.088296	42.380454	59.483563	54.005451	49.297176	74.505947	68.51182	64.106918	100.089066	95.208257	92.133104	-10.66823	4.594471	
16780000	5	-4.027506174	6.9672819103	34.6147511946	1.7291646967	0.1995398468	129.2448654926	19.396817	16.120633	13.877269	29.843329	25.519643	22.561046	39.404778	34.103297	30.34	48.611361	42.267901	61.028766	54.432311	49.352816	75.580194	69.427496	64.310066	100.940878	96.520039	92.245455	-15.874353	4.498278	
16790000	5	-3.9798415945	5.2252934904	27.5664050477	1.6560272754	1.8196446215	127.6448961164	19.555515	16.091291	14.127116	30.182641	25.690025	22.585357	39.591913	34.068794	30.324101	49.104933	42.790705	60.726522	53.907571	48.952533	75.633679	69.356914	64.166803	99.972779	95.36495	90.934272	-12.306046	4.623085	
16800000	5	-4.0419836948	3.4365643554	25.9762404115	1.5878892073	3.0025662596	126.8802412739	19.530016	16.382939	14.182569	30.280833	25.772719	22.602792	39.707186	34.527648	30.615697	48.659083	42.916326	61.411465	54.060611	49.323403	75.377203	69.197991	63.947335	99.690027	95.406673	91.225685	-10.485494	4.610883	
16810000	5	-3.9006458816	4.4985106183	20.4766069568	1.5487677247	0.5724502432	130.5603409923	19.348998	16.14071	13.841197	30.244801	25.233893	22.020616	39.858726	33.978324	29.961247	48.923924	42.325879	61.244246	53.873204	48.698408	76.667863	69.020048	63.967734	101.797813	97.186742	92.509541	-11.207382	4.625677	
16820000	5	-4.0722959317	2.4003955023	36.752610512	1.6798032426	2.5768253141	129.1466736785	18.886384	15.824055	13.78037	29.165228	24.883011	21.996098	38.525936	33.501428	29.791227	47.800478	41.844359	60.247439	53.412742	48.444286	74.355489	68.603908	63.488985	99.878907	95.825748	91.437089	-10.505149	4.577374	
16830000	5	-4.0591065668	2.1394028534	42.4631320658	1.8148147774	1.8143490939	132.0236453634	19.050517	15.917866	13.926929	29.407708	25.103591	21.999401	39.047769	33.794858	29.834557	48.652766	42.063227	60.653051	54.039203	49.254641	76.121764	69.265453	64.53265	102.580799	97.0972	93.766059	-10.712178	4.581665	
16840000	5	-4.1081873623	3.1746267879	39.7665291331	1.7927521714	2.2884144269	128.4783494124	19.375372	16.225412	14.244066	29.722248	25.710794	22.602502	39.455833	34.297669	30.595794	48.68708	42.72667	60.352133	54.166659	49.421599	76.039141	69.499992	64.218652	100.428059	95.533066	92.364079	-10.729282	4.594754	
16850000	5	-4.0317290291	-0.9616836508	35.5860084931	1.776792763	3.1265290494	126.2285162515	19.424849	16.027648	14.010217	30.028669	25.599173	22.340331	39.356406	33.966693	30.208727	48.390141	41.943177	60.147537	53.676178	48.942481	75.016843	68.178485	63.294548	99.151418	94.370859	90.667545	-13.727806	4.584238	
16860000	5	-4.0974213889	3.1455752148	41.6578012422	1.8009850589	2.4296111816	127.597260306	18.980125	15.920796	13.892549	29.59026	25.012239	22.154148	39.054963	33.800687	30.086493	47.912117	42.048131	59.911433	53.313298	48.793432	74.831352	68.437114	63.885691	99.178256	94.530398	91.479665	-10.738179	4.605615	
16870000	5	-3.9683173013	2.704628549	40.3455770185	1.9234558944	0.5026196962	128.5900927459	19.273169	15.863699	13.763052	29.910003	25.154966	21.93609	39.25874	33.627914	29.742625	48.094463	41.985648	60.283972	53.589092	48.228862	75.025339	68.741484	63.171147	100.708918	95.22039	90.687209	-10.643613	4.623122	
16880000	5	-3.8606820561	3.2311453799	38.3029333549	1.9865175501	1.2407316845	129.8920149779	19.28121	15.920373	13.554933	29.868459	25.017827	21.471578	39.630548	33.748934	29.230797	48.378115	41.923739	60.901532	53.684214	48.204696	75.7068	68.554674	63.363273	100.990113	95.547647	91.380308	-10.759879	4.596382	
16890000	5	-3.8201135588	1.2835726482	35.5447009601	2.028783884	2.4735247138	128.7745327154	19.646587	16.093765	13.799606	30.651671	25.394475	21.84401	39.967226	33.872068	29.557216	49.523913	42.453495	61.36625	53.835823	48.242639	75.838453	68.970881	63.424137	101.071018	96.200062	91.286654	-10.970699	4.535354	
16900000	5	-3.846668734	-1.0811770503	39.0606028979	2.0877304434	1.6385546124	128.270920145	19.476384	15.977184	13.756645	30.006859	25.228804	21.985783	39.791764	34.16265	29.549872	48.446007	42.099953	60.973147	53.71474	48.303252	75.804663	68.613372	63.157934	99.623886	94.692033	91.05808	-14.117625	4.617871	
16910000	5	-3.9160423688	3.2578936239	39.9050940717	2.1603294257	1.2279485572	124.7166063017	19.738281	16.402512	14.140422	30.363053	25.891961	22.512508	40.080524	34.420854	30.277012	49.176351	42.447046	60.692048	53.747221	49.197441	75.107349	68.747931	63.537999	98.743956	93.811043	90.251402	-10.831699	4.596839	
16920000	5	-3.8668640877	3.9638687884	48.8063763132	2.3087417926	2.6958078095	129.8930594187	19.267689	15.720066	13.395811	29.75296	25.010486	21.499924	39.430595	33.271016	29.227501	48.250699	41.618427	60.396175	53.187766	48.132412	75.469618	68.654583	62.879247	101.09472	95.597798	91.231801	-11.481398	4.609394	
16930000	5	-3.8684366338	2.279368117	49.4173491643	2.4429132379	0.6686528124	130.9657095054	19.673223	16.107708	13.758366	30.203518	25.333062	22.250776	39.958608	34.194803	29.979801	49.193477	42.467283	61.326478	54.197311	48.859282	76.985272	69.553475	64.274428	102.161436	97.058136	92.438869	-10.98824	4.619081	
16940000	5	-3.8949930207	2.6140485446	45.5268931992	2.3321525992	0.8183443512	128.0226785346	19.659964	16.277432	14.027992	30.633411	25.72689	22.184701	40.291687	34.159226	30.042437	49.138574	42.70149	61.615117	54.175075	49.021612	76.167222	69.492501	63.754435	100.550349	95.66962	91.423423	-10.857748	4.628473	
16950000	5	-3.9306474573	3.8935140141	52.6444312431	2.6411881135	1.9024597599	126.6871758419	19.736367	16.341236	14.135958	30.676256	25.507824	22.486051	40.220128	34.132879	30.049854	49.387869	42.777386	61.275195	54.09531	49.171079	75.830042	68.858918	63.945257	100.371334	94.961845	91.246746	-11.590115	4.560277	
16960000	5	-3.9744444697	3.1816320215	55.6505685912	2.6838804784	0.2040968306	126.3142233607	19.574508	16.311819	14.098677	30.38213	25.615684	22.374245	39.72737	33.943433	30.436313	48.868419	42.487573	60.933471	53.830817	48.803523	75.653398	69.249214	63.651432	99.402809	94.0365	90.736568	-11.253282	4.610157	
16970000	5	-3.9882583396	3.2469809992	58.1059845526	2.8813603019	1.5420116821	125.6164399187	19.790396	16.313423	14.159477	30.38428	25.776727	22.612868	39.79339	34.656307	30.835271	49.004119	42.814498	60.954213	54.160062	49.322757	75.594799	69.298589	64.063131	99.058077	94.775912	90.965068	-11.377569	4.606611	
16980000	5	-4.0848777154	0.8541735601	59.6860074374	2.6112602834	1.4021088223	126.4146053884	19.456117	16.206528	14.192575	29.967592	25.734112	22.575488	39.772669	34.154207	30.503386	48.831181	42.535189	60.424781	53.910874	49.417054	74.636281	69.208898	64.031988	99.15788	95.094002	90.396224	-11.917287	4.596166	
16990000	5	-4.0938931443	2.9601558648	59.3009702979	2.355810852	0.3627017389	128.0400838621	18.791889	15.999499	13.894203	29.309741	25.072521	22.050025	38.650057	33.484965	29.910719	47.900835	42.063091	59.855376	53.474338	48.634149	73.75062	68.540018	63.319592	99.653235	95.246324	91.313344	-11.157919	4.591972	
17000000	5	-3.9828978783	3.7394579709	51.3520073988	2.3754401119	0.0925579926	127.1884702103	19.363874	16.309829	13.996247	30.093473	25.198226	22.385211	39.58254	33.823616	30.172914	48.955729	42.296958	60.649704	53.761541	48.765192	75.644616	68.862203	63.707688	99.64563	95.166924	91.436528	-11.380775	4.481684	
17010000	5	-3.9174350967	3.899616274	51.2065349311	2.4763357058	2.3025586673	128.6193323202	19.446877	16.149244	13.806667	30.376921	25.407201	22.205103	39.72601	33.84229	30.08695	48.992678	42.466547	61.052518	53.68171	48.625317	75.954322	68.825555	63.250424	100.881545	96.270992	91.514857	-11.529143	4.609325	
17020000	5	-3.948724149	5.5065334575	48.3348554132	2.3890335165	2.9346532795	126.4512059354	19.789874	16.383587	14.06797	30.494299	25.469667	22.405955	39.956589	34.287216	29.839581	49.328364	42.476496	60.914999	54.659992	49.357645	75.484949	69.199486	63.301336	99.429678	94.594125	91.2198	-13.357513	4.495192	
17030000	5	-3.9355658154	2.6866209448	53.1352262653	2.4650438978	0.8414151841	129.6934167063	19.420554	16.035966	13.76353	29.916979	25.441715	22.121846	39.534338	34.154567	29.671544	48.898936	42.357416	60.981843	53.945686	48.874445	75.886965	68.729854	63.810302	101.382882	95.93149	91.692449	-11.045484	4.587887	
17040000	5	-3.9467932178	3.2209558612	53.2166273967	2.5022854305	2.6925532448	128.8946033557	19.528726	16.122834	13.913145	30.133774	25.474659	22.269704	39.862052	34.024703	29.892706	48.945927	42.461966	60.854691	54.5	49.291719	76.022486	69.112493	63.828902	101.309241	95.536538	91.734416	-11.1868	4.629556	
17050000	5	-3.9244130433	2.5395804846	44.5296133409	2.3781737409	1.5515069575	124.1716175305	19.891507	16.598579	14.359649	30.801539	25.696774	22.576369	40.261577	34.304479	30.590879	49.083903	42.897248	60.969745	54.338597	49.15914	75.160034	68.540438	63.985082	98.379068	94.036629	90.105442	-10.829587	4.605026	
17060000	5	-3.8408573154	0.3249991861	44.4045621406	2.4039653345	2.4423859249	127.4756988965	19.801621	16.27111	13.98402	30.816784	25.648102	22.167796	40.286175	34.174731	29.842721	49.637963	42.433316	61.379043	54.268649	48.504493	76.12909	69.213164	63.6597	100.03311	95.643529	91.30644	-12.127542	4.53587	
17070000	5	-3.9234907757	2.1367863402	51.7297001037	2.4891205489	2.2468294037	127.9334285533	19.484123	16.149331	13.850917	30.054996	25.369386	22.225196	39.674744	33.912058	30.091423	48.750749	42.587801	60.838752	53.917763	48.532482	75.548113	69.013933	63.699812	100.23099	95.123055	90.670906	-11.041724	4.620179	
17080000	5	-3.9792483728	3.7995984234	44.6476790143	2.1315829091	2.5665015904	127.2846965006	19.492328	16.290509	14.000722	30.394859	25.453853	22.429923	39.719283	34.095812	30.178024	49.05006	42.438199	60.983111	54.326754	49.075477	75.431185	69.288739	64.279299	99.675591	94.749978	91.272379	-11.231169	4.530508	
17090000	5	-4.1395725993	2.5864113858	48.7380255603	1.9570606831	2.4135638722	129.5012863196	19.237489	16.156426	14.055046	29.496317	25.61856	22.492032	39.281766	34.08247	30.348722	47.965558	42.821016	60.585872	53.967437	49.125426	75.428217	69.369371	64.867761	100.735325	96.792327	92.480957	-10.830827	4.403408	
17100000	5	-4.0357999423	1.3769936924	41.1605065454	1.9244835974	3.0008795087	127.2659779252	19.387086	16.174696	14.085577	30.056148	25.460373	22.341292	39.310444	34.410144	29.967389	48.323313	42.699417	60.664428	54.330023	49.070088	75.453884	69.07698	64.082322	99.810075	95.11198	91.063992	-10.992192	4.615412	
17110000	5	-4.0456818177	3.0090215374	46.4300389973	2.0375736337	1.6795034082	130.3458022583	19.32183	16.264895	14.074352	30.014084	25.793922	22.567411	39.699039	34.464221	30.300362	48.798861	42.681319	60.93533	54.466936	49.438916	75.974256	69.882192	64.684781	101.23473	97.002578	92.804257	-10.880253	4.59741	
17120000	5	-4.0211675266	3.0663529821	46.5529143247	2.0379147425	2.1876011326	129.1911938046	19.128476	16.034938	13.87553	29.740742	25.189092	22.152544	39.234718	33.699018	30.082302	48.493436	42.258657	60.839264	53.734414	49.161757	75.485701	69.160509	64.066455	101.018672	95.952685	92.069637	-10.879321	4.545047	
17130000	5	-3.9526872179	3.4408036645	47.3307899028	2.2079081355	1.6699892339	126.1179640817	19.179902	15.925898	13.667925	29.674399	25.241779	21.716385	39.128263	33.362795	29.701324	48.040073	41.769046	59.996526	52.922361	48.220072	74.144713	67.726142	63.093972	98.067301	94.142732	89.864092	-11.064296	4.623606	
17140000	5	-4.069711847	1.9852130482	54.8494181184	2.4166808157	2.4280019532	126.0842179084	19.298108	16.242948	14.132819	29.994269	25.692432	22.532468	39.572702	34.30928	30.463156	48.542613	42.423214	60.412016	54.158625	49.188734	74.73807	68.258363	63.698371	99.539183	94.710687	91.284882	-11.114067	4.623366	
