State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	rho
17300000	12	-1.9052784646	4.9075867729	29.7703213424	0.3879832419	3.3586171366	25.5373794238	6.626063	8.24943	9.966586	12.218763	16.758592	18.570089	19.569166	20.614681	21.449804	22.365195	6.33808	7.871617	9.985898	14.111885	15.776026	17.025847	18.065846	18.919221	19.816184	0.257677	0.509497	0.996191	1.925541	3.573694	7.285019	16.545173	19.552449	22.041465	1.847894	2.516644	4.090222	4.977474	5.632635	6.247207	6.762739	7.477551	0.217052	0.295568	0.509112	0.625403	0.726463	0.822998	0.905112	1.03267	-8.176059	2.382855
17350000	12	-1.9135867617	5.0735486873	21.8359229335	0.3450332654	2.9212438462	26.5600752916	6.872049	8.209505	9.900795	12.022941	16.176959	18.128173	19.304051	20.403243	21.289541	22.448168	6.382568	7.848238	9.698181	13.726481	15.542458	16.780496	17.928173	18.832113	19.983954	0.259408	0.514982	1.003346	1.928729	3.590193	7.281544	16.703778	19.761977	22.210777	1.876485	2.500469	4.108471	4.911904	5.637595	6.215916	6.743492	7.475424	0.214141	0.300082	0.51948	0.629776	0.745041	0.830877	0.909624	1.029655	-7.908445	2.38018
17400000	12	-2.0656152445	5.0409847353	99.3948040719	9.6388543843	3.1322898823	26.0201318211	6.665779	8.169613	9.910051	12.056553	16.430492	18.083181	19.373012	20.392018	21.250061	22.229569	6.455587	7.861346	9.913601	13.932401	15.716063	16.91055	17.939392	18.748777	19.720016	0.256292	0.503198	0.988155	1.911377	3.51373	7.174292	16.387651	19.475281	22.104044	1.982849	2.630339	4.206795	5.039885	5.698118	6.277587	6.710022	7.324379	0.232279	0.322413	0.528525	0.642046	0.740204	0.828562	0.902058	1.017363	-11.817677	2.37456
17450000	12	-1.9548861852	4.9593898632	91.0975544851	2.7356999543	3.3921103334	25.7141114861	6.376782	7.964953	9.816538	12.12903	16.485326	18.416158	19.546891	20.577744	21.437656	22.270226	6.212196	7.705988	9.777367	13.927515	15.639673	17.039339	18.025609	18.728589	19.76451	0.233737	0.499446	0.970771	1.861159	3.463917	7.108256	16.395751	19.541981	22.129834	1.837694	2.473423	4.082922	4.904538	5.536628	6.088278	6.648423	7.34023	0.213638	0.299411	0.501109	0.618935	0.705578	0.810032	0.883587	1.000382	-10.127974	2.378864
17500000	12	-1.9328349639	5.0230382463	80.509557544	1.5648683631	3.2574527121	25.7695586219	6.467874	7.966809	9.635278	11.904658	16.159307	18.167649	19.443476	20.436824	21.191761	22.161857	6.17511	7.682929	9.65764	13.667531	15.617844	16.711739	17.897555	18.749944	19.757714	0.25843	0.508033	0.999758	1.911535	3.539712	7.259627	16.528559	19.573053	21.942488	1.857432	2.512007	4.089879	4.95019	5.645031	6.23804	6.768827	7.457496	0.221929	0.299818	0.515927	0.635604	0.739571	0.820425	0.917801	1.035856	-9.475969	2.389839
17550000	12	-1.9414611306	5.0921829175	88.9344583619	2.7070200179	2.8973118702	26.5236177473	6.774507	8.206075	9.904716	11.914133	16.130367	18.141266	19.302206	20.393291	21.130964	22.539952	6.468505	7.880329	9.711555	13.764089	15.491068	16.791344	17.957386	18.907925	19.817993	0.264266	0.515814	1.014689	1.958622	3.607783	7.373443	16.591306	19.630595	22.208454	1.906321	2.557724	4.159204	5.037777	5.689945	6.246956	6.832441	7.549159	0.220994	0.304907	0.522898	0.646685	0.750292	0.83786	0.920015	1.036338	-10.001896	2.386684
17600000	12	-1.9694133114	5.0187927689	80.5755394113	1.4258281656	3.2377203159	26.3990063738	6.640358	8.077613	9.854431	12.052822	16.686073	18.376005	19.514512	20.828248	21.665118	22.735163	6.365276	7.828955	9.936601	14.012343	15.927917	17.265755	18.351252	19.164762	20.198963	0.260385	0.516169	1.008746	1.944825	3.592514	7.323366	16.686779	19.90322	22.404726	1.921258	2.586593	4.221251	5.056219	5.740087	6.334842	6.810392	7.536114	0.222531	0.310791	0.517372	0.653736	0.749923	0.836607	0.918515	1.042879	-9.424663	2.339285
17650000	12	-1.7770298455	4.9631248154	72.3855410107	1.4608932407	3.2815998824	25.5742787014	6.531542	8.016615	9.752779	11.999352	16.420572	18.250412	19.354014	20.424509	21.217029	22.219462	6.169723	7.679309	9.60985	13.821997	15.633294	16.888288	17.925759	18.829719	19.954286	0.267188	0.52459	1.040125	1.964527	3.66932	7.408515	16.634161	19.624889	21.955161	1.78354	2.399436	4.005513	4.940374	5.595833	6.27888	6.842926	7.650495	0.207803	0.279914	0.50416	0.632664	0.741234	0.837127	0.930513	1.070938	-9.254895	2.36447
17700000	12	-1.9321440524	5.0951491537	73.599786044	1.0487466136	2.9594272531	26.7169245514	6.660514	8.252797	9.799264	11.896548	16.185432	18.262057	19.409593	20.633336	21.209277	22.569811	6.429337	7.773612	9.719227	13.902207	15.605077	16.974952	18.083999	19.042676	20.139332	0.259685	0.520063	1.018317	1.952353	3.612185	7.35333	16.71727	19.86469	22.42377	1.891127	2.548103	4.178054	5.049969	5.673249	6.357608	6.81629	7.556199	0.221003	0.299942	0.523092	0.641327	0.742842	0.848672	0.925848	1.04572	-9.071715	2.338882
17750000	12	-1.9846745298	4.9932093182	71.436257944	0.9622456724	3.3727200991	25.7913776731	6.396429	7.948406	9.703683	11.98674	16.523213	18.381828	19.477706	20.633728	21.506762	22.403252	6.300146	7.796231	9.758895	13.979782	15.82392	16.965226	18.095307	18.852433	19.913243	0.258256	0.507247	0.994419	1.922806	3.597009	7.291748	16.570908	19.578498	22.278826	1.928087	2.560228	4.190788	5.039429	5.660078	6.223503	6.770966	7.474773	0.225846	0.308183	0.52706	0.643829	0.74435	0.828295	0.910374	1.031375	-9.108054	2.367429
17800000	12	-1.8589598035	4.9713400213	63.4630628035	0.9044297156	3.1844422787	25.5119203695	6.687165	8.311712	10.042899	12.048764	16.415757	18.224429	19.369798	20.499886	21.160934	22.111954	6.288543	7.789351	9.803275	13.928184	15.662126	16.795437	17.842246	18.761305	19.760109	0.267178	0.520824	1.026204	1.971532	3.637233	7.461094	16.493879	19.458379	21.856462	1.884394	2.50829	4.106691	4.975187	5.649275	6.282016	6.84858	7.574001	0.217537	0.297405	0.52204	0.644094	0.744619	0.846564	0.932562	1.060328	-8.900734	2.389832
17850000	12	-1.9156108535	5.0399630564	63.3661159751	0.7374405554	3.1933328771	26.3270475233	6.521142	7.969718	9.739136	11.956077	16.332692	18.241543	19.414438	20.620545	21.379278	22.436488	6.22198	7.630067	9.595629	13.842984	15.626706	16.96758	17.963574	19.024472	19.987322	0.25677	0.508901	0.988844	1.924011	3.574169	7.307089	16.625431	19.745555	22.320134	1.87481	2.497864	4.111698	4.96896	5.604398	6.187315	6.747165	7.483584	0.216227	0.299913	0.508574	0.638222	0.725781	0.821553	0.912676	1.034591	-8.784612	2.32624
17900000	12	-1.8901949553	4.9520037457	53.6377851891	0.6344717618	3.2916642457	25.5684662999	6.588809	8.165646	9.916877	12.100187	16.352855	18.384121	19.545095	20.499884	21.303805	22.177265	6.279088	7.85593	9.842392	13.926187	15.779157	16.907628	17.919912	18.763041	19.729047	0.263081	0.51768	1.012236	1.958633	3.588468	7.361334	16.497794	19.606104	21.99821	1.890761	2.534208	4.105744	4.948203	5.647142	6.304604	6.800724	7.55626	0.214596	0.297374	0.510359	0.636587	0.740678	0.835157	0.927461	1.04376	-8.642191	2.38728
17950000	12	-1.9225975158	5.0333394324	51.9196836656	0.5927443889	3.245096845	25.9620896955	6.428637	8.037705	9.730409	11.944162	16.268864	18.195831	19.453522	20.467376	21.315129	22.311061	6.251549	7.666456	9.765743	13.900823	15.694016	16.886683	17.949857	18.870393	20.048269	0.261431	0.521001	1.022365	1.943334	3.603418	7.35179	16.593607	19.657919	22.123871	1.902916	2.517406	4.125037	5.035559	5.673677	6.308108	6.86754	7.520501	0.221398	0.304402	0.523393	0.647373	0.748768	0.84428	0.927973	1.046431	-8.565382	2.373772
18000000	12	-2.0306634678	5.0691126494	62.0500966914	0.6359327928	3.2495771811	26.4818236325	6.41421	7.883642	9.66849	11.771138	16.445973	18.411672	19.736234	20.730615	21.560548	22.727169	6.266304	7.760272	9.697002	13.924604	15.614837	17.022899	18.181168	18.855838	19.963727	0.250589	0.501628	0.982538	1.892036	3.496785	7.282825	16.66741	19.867634	22.48231	1.917797	2.57007	4.14454	5.012063	5.623764	6.172486	6.744957	7.299345	0.22638	0.311956	0.520985	0.641134	0.734674	0.822649	0.90545	1.006765	-8.780736	2.387764
18050000	12	-1.9534594202	5.1150696593	61.3372528233	0.6841460044	3.1242953799	26.2840145183	6.352767	7.797795	9.529945	11.621226	16.063327	17.950867	19.271065	20.274556	21.281339	22.433633	6.170514	7.612719	9.46786	13.612425	15.422184	16.823823	17.877921	18.698625	19.895442	0.256941	0.5097	1.00058	1.920994	3.551828	7.279922	16.513847	19.631183	21.985796	1.851116	2.501105	4.136599	4.935332	5.59562	6.225999	6.756525	7.448731	0.219862	0.299721	0.512019	0.629493	0.733662	0.825824	0.909087	1.027834	-8.723734	2.37694
18100000	12	-2.1071546608	5.0259450394	64.6871894054	0.6935350644	3.2560642668	25.7306039853	6.586665	8.107046	9.787834	12.069111	16.447345	18.132252	19.478815	20.479718	21.338805	22.058758	6.393714	7.894233	9.951849	13.980648	15.685755	16.964766	17.883276	18.807125	19.718164	0.254556	0.503551	0.982772	1.882802	3.542677	7.199254	16.493948	19.44793	21.943095	2.003661	2.658282	4.27147	5.117022	5.73459	6.27752	6.733117	7.367872	0.235024	0.325857	0.533401	0.663983	0.742175	0.834001	0.909648	1.013852	-8.951868	2.361711
18150000	12	-1.9500404565	4.9691256856	59.7854111321	0.6707340571	3.2987209357	25.6268366798	6.5858	8.161653	9.884911	12.126481	16.488558	18.208491	19.417028	20.451383	21.156509	22.136236	6.253612	7.720506	9.774991	13.882933	15.605068	16.840177	17.949094	18.769562	19.752845	0.256517	0.505891	0.991972	1.900574	3.553048	7.214123	16.415173	19.464722	22.043921	1.869809	2.527852	4.059572	4.974791	5.625558	6.135743	6.723901	7.350823	0.218048	0.299605	0.511545	0.636952	0.727771	0.815797	0.898979	1.013319	-8.779124	2.38684
18200000	12	-2.0297484677	5.0560133281	43.250852614	0.4351815063	3.1983874619	26.4117776806	6.503952	8.046934	9.761926	11.938611	16.554176	18.251127	19.59789	20.628869	21.457424	22.429352	6.222407	7.789281	9.731033	13.965531	15.802289	16.986749	18.135781	18.873685	20.154605	0.251821	0.498225	0.915428	1.878161	3.468682	7.184445	16.474312	19.680119	22.335781	1.923598	2.568199	4.178195	4.986441	5.642605	6.18171	6.760558	7.347811	0.222993	0.305223	0.521654	0.639153	0.731351	0.819244	0.898645	1.006882	-8.41369	2.317155
18250000	12	-1.9844758816	5.0220133467	33.129721772	0.3944276107	3.3098768637	25.7087373632	6.4023	7.938045	9.708441	11.940241	16.296491	18.207363	19.424713	20.42352	21.194373	22.189423	6.293296	7.729068	9.658387	13.786355	15.661244	16.952646	17.913894	18.703366	19.763277	0.256861	0.508597	0.988265	1.918782	3.546874	7.294041	16.356151	19.586636	22.011748	1.895332	2.560128	4.191721	4.995069	5.673981	6.178915	6.753498	7.413462	0.22612	0.305365	0.520608	0.646557	0.748194	0.824227	0.911887	1.024695	-8.22987	2.363714
18300000	12	-1.9342783528	5.0955773256	12.9737521207	0.3066684969	3.0783413128	25.9922107622	6.467982	7.905075	9.569052	11.701159	15.98208	17.846492	19.035892	20.284721	21.186102	22.188246	6.196311	7.640484	9.597586	13.632374	15.388702	16.697244	17.696541	18.711149	19.683906	0.259884	0.50956	1.002146	1.923018	3.567205	7.294113	16.429344	19.427646	21.880465	1.868515	2.534672	4.118701	4.920211	5.606154	6.167819	6.693339	7.464572	0.216227	0.300059	0.515207	0.637597	0.7407	0.824328	0.912874	1.042006	-7.745113	2.38563
18350000	12	-1.9415152636	4.9608358323	4.4047222735	0.2830601549	3.3314063207	25.3542234441	6.525937	8.156887	9.82846	12.05265	16.3578	18.243165	19.372235	20.34403	21.127465	21.986402	6.311333	7.803406	9.80708	13.896461	15.711934	16.818	17.788651	18.736821	19.65945	0.265394	0.518471	1.015122	1.950566	3.618365	7.345733	16.457146	19.489325	21.82504	1.879991	2.54881	4.207708	5.010273	5.749135	6.308365	6.833407	7.484041	0.222558	0.302827	0.522047	0.652907	0.756225	0.841858	0.923294	1.046336	-7.762547	2.388166
18400000	12	-2.0360363959	5.0567898606	0.5661646133	0.2571573435	3.0916433252	26.7186029807	6.618973	8.213464	9.832938	12.057437	16.442015	18.339633	19.640327	20.881646	21.609545	22.571943	6.473012	7.942175	9.913079	13.978666	15.727981	17.142657	18.059604	18.992325	20.081601	0.256135	0.500378	0.996501	1.897997	3.504161	7.238889	16.68255	19.885453	22.33858	1.956048	2.590307	4.220529	5.006443	5.602558	6.187442	6.770716	7.417494	0.231173	0.309321	0.52505	0.648544	0.738431	0.817476	0.913941	1.007305	-8.670474	2.359857
18450000	12	-1.9716547543	5.0326979398	3.5466629993	0.2648312894	3.193108693	26.3494014939	6.543171	8.05852	9.727869	11.987158	16.456865	18.344478	19.560321	20.580804	21.440055	22.541644	6.253748	7.746771	9.701033	13.888137	15.678463	16.896323	18.021553	18.907691	19.987663	0.250114	0.495122	0.9752	1.896249	3.472231	7.175425	16.455099	19.716698	22.285214	1.856867	2.502299	4.088233	4.941651	5.563799	6.121848	6.649679	7.323463	0.217645	0.295609	0.497712	0.623444	0.722742	0.806648	0.894819	0.993748	-7.753517	2.382988
18500000	12	-1.9167858991	4.9875558264	16.5437108499	0.3188783778	3.2262278162	25.6248264529	6.506472	8.061877	9.831509	11.971713	16.435816	18.151966	19.396523	20.391193	21.239021	22.029423	6.262953	7.718354	9.747343	13.679916	15.460035	16.807247	17.94143	18.717469	19.785947	0.257875	0.507167	0.984309	1.916699	3.545139	7.244108	16.407544	19.527774	21.838809	1.863637	2.475753	4.094828	4.908906	5.535686	6.125845	6.633107	7.387332	0.214063	0.293866	0.502341	0.634968	0.721547	0.818005	0.904362	1.014825	-7.863143	2.351892
18550000	12	-1.9770085565	4.9399339614	24.9495846573	0.3508510605	3.3804596505	25.1437856706	6.460626	8.127007	9.909985	12.051937	16.45029	18.189603	19.357145	20.222431	21.135404	21.935744	6.299534	7.790457	9.892096	13.909824	15.657905	16.926613	17.834765	18.53007	19.635417	0.254093	0.503118	0.990781	1.896572	3.52334	7.216983	16.220501	19.230913	21.663171	1.933878	2.51896	4.116559	5.018684	5.574749	6.195247	6.693202	7.363128	0.217975	0.306985	0.51389	0.642508	0.723718	0.818999	0.902888	1.014686	-8.120994	2.368471
18600000	12	-1.9591290934	5.0016215973	16.2858095336	0.3190756214	3.3421579599	25.5557544772	6.423509	7.97417	9.673614	11.9256	16.312773	18.131151	19.372817	20.333534	21.237795	22.169113	6.284274	7.671259	9.791643	13.866947	15.550212	16.867897	17.934739	18.652641	19.696576	0.260205	0.512077	1.002693	1.901374	3.574729	7.246689	16.418163	19.48811	21.876246	1.917412	2.552256	4.199559	5.015138	5.617356	6.296426	6.76077	7.451045	0.219263	0.302428	0.520999	0.642404	0.739124	0.829966	0.921084	1.035925	-7.886661	2.376847
18650000	12	-1.9204149554	5.0597407693	0.4950050268	0.274702376	3.0592813755	26.1459340936	6.638031	8.118165	9.706789	11.935512	16.332153	18.059043	19.382561	20.331694	21.291319	22.227073	6.321715	7.831718	9.7023	13.770306	15.652487	16.883236	17.902193	18.761747	19.912337	0.266537	0.527636	1.025529	1.97773	3.641528	7.440079	16.68288	19.705161	22.072786	1.887909	2.540473	4.212285	5.027009	5.741825	6.341268	6.8353	7.584129	0.221691	0.304537	0.527823	0.658383	0.746059	0.850316	0.938612	1.057575	-8.697008	2.378871
18700000	12	-1.9800880496	5.0240083479	2.0910621453	0.2592601901	3.3593672934	25.9722180312	6.276401	7.852807	9.665353	11.854853	16.354416	18.313797	19.491674	20.570712	21.385495	22.305774	6.135064	7.667174	9.690091	13.816284	15.484116	16.939169	17.879025	18.813667	19.799747	0.249855	0.490704	0.966638	1.859285	3.437788	7.110696	16.379323	19.524606	22.057043	1.849242	2.485614	4.055756	4.892381	5.52108	6.139555	6.580123	7.267403	0.216141	0.29707	0.503366	0.622697	0.711605	0.807578	0.883748	0.997942	-7.914721	2.371114
18750000	12	-1.968458662	5.030142226	3.9769873661	0.2689886875	3.1706596937	25.9228836903	6.526185	8.045429	9.67863	11.807938	16.275807	18.112974	19.264764	20.443926	21.25405	22.326366	6.335001	7.675636	9.760023	13.706037	15.536573	16.716331	17.807727	18.686275	19.620229	0.253465	0.500593	0.973988	1.888928	3.47733	7.195259	16.349434	19.476884	22.081579	1.856318	2.495725	4.112278	4.90246	5.529625	6.153154	6.64146	7.334872	0.218785	0.297302	0.508422	0.62413	0.72678	0.815957	0.897732	1.006623	-7.743092	2.384857
18800000	12	-1.945645033	5.0692980787	2.4147514468	0.2754505509	3.1954449159	26.1286224957	6.392646	7.898094	9.549174	11.759491	16.328157	18.122214	19.480379	20.506737	21.323668	22.482349	6.241363	7.675038	9.735286	13.723489	15.630028	16.934486	17.944014	18.963688	19.91942	0.259117	0.52026	1.019824	1.947878	3.628065	7.360815	16.534439	19.675311	22.198699	1.931687	2.533492	4.165073	5.021723	5.682726	6.261971	6.831717	7.54942	0.226896	0.302736	0.525022	0.649935	0.742755	0.843565	0.934409	1.045104	-7.817729	2.382134
18850000	12	-1.826412229	4.9131773795	1.3237311252	0.2771255069	3.2985176897	25.8040575835	6.62826	8.189029	10.021038	12.279329	16.674939	18.481122	19.731655	20.66732	21.337752	22.416135	6.243008	7.769445	9.799158	13.94678	15.697248	17.088348	18.108041	18.934828	19.818412	0.258604	0.512848	1.006218	1.934031	3.551739	7.319723	16.57836	19.666272	22.140678	1.754171	2.375274	4.026197	4.90589	5.566459	6.187236	6.775339	7.452591	0.204474	0.279523	0.493646	0.62333	0.726307	0.818698	0.910957	1.027854	-8.060756	2.365398
18900000	12	-1.9424503332	4.9475271437	97.1489139791	18.1476819052	3.3829080834	25.5599142743	6.42656	8.030424	9.791959	12.073768	16.446279	18.333159	19.365236	20.644393	21.212725	22.225061	6.222664	7.730897	9.714439	13.883898	15.663518	16.894963	17.864241	18.756701	19.749826	0.252025	0.499859	0.975402	1.891226	3.486662	7.183156	16.356467	19.423592	22.097477	1.872679	2.455328	4.079401	4.928353	5.568505	6.154401	6.633466	7.344798	0.215201	0.29223	0.505994	0.62356	0.715027	0.807624	0.896855	1.009222	-12.783195	2.372164
18950000	12	-1.9462798183	5.0979778786	94.9175521562	4.0859716854	2.9637248953	26.6517052992	6.613424	8.131556	9.775575	11.826595	16.042088	18.131812	19.324427	20.456886	21.228568	22.562417	6.31215	7.761618	9.679098	13.735955	15.503322	16.815323	17.818828	18.710348	20.033033	0.256415	0.506551	0.983839	1.910401	3.540141	7.225173	16.563807	19.584585	22.206205	1.882513	2.480821	4.139583	4.941049	5.627219	6.196282	6.689473	7.477311	0.219484	0.296443	0.515505	0.631265	0.732672	0.820558	0.902105	1.032506	-10.499439	2.387002
19000000	12	-1.9407720373	5.0350482756	91.9632490427	4.7944315576	3.205261386	25.9669833278	6.441576	8.002755	9.72424	11.852773	16.244339	18.131554	19.318791	20.605905	21.379943	22.296399	6.242002	7.674093	9.714314	13.894452	15.594077	16.932666	17.908724	18.822834	19.923421	0.259752	0.514425	1.009646	1.931394	3.552568	7.339568	16.596701	19.760638	22.008114	1.880146	2.510234	4.170332	4.97196	5.69827	6.295313	6.742303	7.52009	0.223091	0.304972	0.516054	0.636929	0.738974	0.83582	0.904141	1.025596	-10.700476	2.294413
19050000	12	-2.0788566187	5.0561336548	89.0128140153	2.1887188714	3.2606810892	26.0824657245	6.447401	7.972335	9.730231	11.95553	16.340643	18.173528	19.415738	20.537085	21.417812	22.473204	6.340044	7.880511	9.767805	14.08188	15.825959	17.079898	18.012712	18.845642	19.931588	0.257783	0.514192	0.99791	1.92329	3.565912	7.35976	16.512564	19.785063	22.199147	2.026256	2.656254	4.294139	5.134154	5.713282	6.278858	6.79608	7.474636	0.237773	0.326911	0.539785	0.667211	0.755012	0.838239	0.919188	1.030272	-9.940905	2.365531
19100000	12	-2.0727687557	5.0862841934	102.0337130251	6.6757113565	3.1252594693	26.2227868636	6.514379	8.011383	9.593302	11.967397	16.060068	18.043732	19.321215	20.421492	21.228618	22.125706	6.293291	7.717295	9.598337	13.855912	15.481311	16.759981	17.840358	18.733968	19.699723	0.24774	0.491215	0.964841	1.848387	3.42877	7.100336	16.344131	19.572891	21.957713	1.922117	2.601302	4.099939	4.948651	5.55327	6.125458	6.599022	7.239588	0.228012	0.307214	0.51813	0.63465	0.721447	0.805344	0.885297	0.980752	-11.298415	2.380897
19150000	12	-1.7644789584	4.9200415939	85.0450149605	7.4735872597	3.3231226997	25.4394414291	6.535221	8.190344	9.871405	12.209568	15.512148	18.272307	19.46489	20.618574	21.370714	22.155272	6.245997	7.600251	9.694559	13.910736	15.779278	16.935354	17.947771	19.066811	19.900709	0.26844	0.526118	1.04393	1.997416	3.699316	7.461995	16.61509	19.682224	22.040991	1.773555	2.410073	4.017665	4.930487	5.647891	6.370177	6.888882	7.656731	0.188167	0.287295	0.50305	0.638946	0.733372	0.830807	0.938045	1.07536	-11.155187	2.357514
