State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	logPrior	rho
2164	5	-3.9469804042	3.0754768389	12.2305407023	1.3945738554	2.6295401777	125.3618476155	19.514649	16.225842	13.723109	29.881632	25.341485	22.205146	39.318712	34.026594	30.052534	48.211017	42.509872	60.164292	53.980702	47.800451	75.082755	68.33162	62.808432	99.535549	94.768476	90.711529	-9.946461	4.543149
2165	5	-4.0062707822	2.8787141177	4.2364233981	1.2228852752	2.5132142589	128.022943687	19.360537	15.829542	13.780224	29.758236	25.082025	21.969366	39.091885	33.670843	29.718556	48.07861	42.361147	60.059684	53.29646	48.167704	75.49108	68.491216	63.395387	100.250389	95.413409	91.647822	-9.801593	4.42735
2166	5	-3.976407408	3.8760789264	8.3871589169	1.3125613668	0.1368560472	127.704843612	19.533783	16.281098	13.890815	29.896307	25.418523	22.249741	39.770698	34.128531	30.142993	48.44792	42.568783	60.653305	53.451504	48.478352	75.52683	69.559138	63.273719	99.477311	95.972449	91.214522	-10.298882	4.371231
2167	5	-3.9665262101	4.0980729492	4.7834902283	1.2851964357	0.749913123	126.5257936634	19.490128	16.106563	14.24677	30.142865	25.573738	22.39745	39.409772	34.122371	30.716622	48.42482	42.671318	60.167976	53.952841	48.890588	75.15582	69.070595	63.450166	99.787768	95.110844	90.853411	-10.447946	4.621745
2168	5	-4.1846448401	1.5449673845	14.4823146021	1.2747897342	0.3889098675	126.4975337435	19.12066	16.2993	14.312269	29.508963	25.442701	22.511642	39.228425	34.28641	30.70369	47.815519	42.617127	59.761856	53.390111	49.733181	74.764468	68.497931	64.663421	98.746399	94.487963	91.564813	-10.166768	4.51323
2169	5	-3.903001023	1.6345448584	5.3909319017	1.3534515939	0.6007432752	124.2611213851	19.792887	16.364374	14.078005	30.629289	25.616463	22.764369	40.02289	34.530874	30.219161	48.72739	42.822616	60.81444	53.821942	48.757407	74.719281	68.387919	63.373995	98.57866	94.002771	90.075838	-9.950079	4.613979
2170	5	-4.0226227869	1.7327613378	1.3221073205	1.2354715845	2.0736086693	125.8219801009	19.673202	16.628854	14.24343	30.411056	25.722407	22.563	39.891243	34.548046	30.777949	48.601673	42.819123	60.947684	54.335998	49.40248	75.893085	68.99729	64.582055	99.011609	94.650779	90.91971	-10.280821	4.577595
2171	5	-3.9657105278	3.1203692846	0.3767141651	1.2125152552	1.5378855136	128.9901247347	19.45076	16.084722	13.936178	29.996184	25.277194	22.317816	39.657389	33.786639	29.960713	48.576104	42.484645	61.111165	53.904355	48.583591	76.038483	69.148452	63.69459	100.363408	95.601569	91.307197	-11.114465	4.584565
2172	5	-3.9827571402	2.8582227667	1.495469217	1.1832586744	1.0678336525	128.8196974011	19.02275	15.8664	13.574545	29.441516	24.723198	21.827539	38.980092	33.031532	29.40409	47.567291	41.217205	59.993285	53.951956	47.733691	74.560875	68.011844	62.746852	99.895205	95.678779	91.054838	-10.085551	4.621119
2173	5	-3.8567515869	2.8184570666	1.3515463511	1.3224003606	3.0714768198	124.5445783754	20.056277	16.303315	13.974107	30.512762	25.533919	22.025276	40.453027	34.328295	30.210726	48.989391	42.477684	60.91559	53.917186	48.909221	75.111807	68.290722	62.687101	98.825893	93.986172	90.054873	-10.129149	4.54093
2174	5	-3.9984814215	3.8885476429	15.7280369376	1.4011518282	2.7069828406	127.9203610229	19.449973	16.19356	14.022302	30.105762	25.513277	21.810728	39.981587	34.388093	30.116432	48.487993	42.267122	60.359441	53.190707	49.53673	75.31917	69.005673	64.03832	99.863645	95.555988	90.731218	-10.484444	4.442692
2175	5	-3.9803589312	3.104379145	4.7231660686	1.276115584	1.3973244755	127.9815592221	19.739911	16.253612	14.122469	30.212359	25.966896	22.746284	39.892655	34.413968	30.077496	49.034906	42.562962	61.383896	53.579669	49.397731	76.331982	68.77834	63.992572	101.011305	95.259988	91.692552	-9.870738	4.542758
2176	5	-3.9493145281	2.3597066927	1.2357709256	1.2683879414	2.4605559092	125.3413510506	19.852725	16.508896	14.060517	30.382	25.691869	22.667218	40.009952	34.56526	30.220884	49.047501	42.748933	60.947316	54.269096	49.289633	75.805886	69.017986	64.274964	99.06809	94.937226	90.443692	-10.154337	4.537954
2177	5	-3.9505333414	0.1103348333	17.077355226	1.4833345933	0.9116906175	129.4532035053	19.886732	16.463654	14.078412	30.350175	25.65211	22.318483	40.0708	34.133466	30.53389	49.229325	42.716041	61.817868	54.726426	49.179574	77.312993	69.712175	64.98354	101.191498	96.53559	92.730193	-11.576559	4.480058
2178	5	-4.1320382704	1.4198643119	0.1562564723	1.1262314298	2.8417351776	130.1083601318	19.258353	16.103074	14.128527	29.822162	25.540471	22.578199	38.974924	34.0321	30.866151	48.489172	42.878666	60.418862	54.034902	49.759508	76.034524	69.249711	64.909572	101.575186	96.105293	93.324682	-12.264697	4.595095
2179	5	-4.0947298788	-0.8932696458	2.3611567513	1.1479626546	0.9407550646	133.3027221639	19.083574	16.090288	13.851292	29.754635	25.135068	22.45182	39.20833	33.861733	29.974683	48.268469	42.191068	60.760746	54.11791	49.445946	75.986574	69.80622	64.898608	101.875451	97.447586	93.065018	-13.047145	4.551361
2180	5	-4.0473428477	2.5546506353	1.4243184376	1.1918241734	2.6647388404	130.2620561862	19.491046	16.230202	13.913641	30.284775	25.478007	22.729482	39.594965	34.206264	30.730851	49.082898	42.494536	60.904395	54.562595	49.997007	75.867521	69.082466	64.844323	101.334582	96.948227	92.582875	-10.113576	4.589933
2181	5	-4.0675258973	5.8442292015	7.1765402155	1.245641929	2.1790011125	127.3401637427	19.141713	16.16967	14.181918	29.712056	25.246158	22.492142	39.18578	33.873003	30.277125	48.405552	42.505263	60.660087	53.714055	49.100318	74.417196	68.672806	64.462758	99.96087	95.710905	90.359213	-12.787482	4.612306
2182	5	-4.0586143903	5.448589697	2.2950845911	1.2091399226	0.9711098712	127.5861081658	19.356365	16.447118	14.293508	30.34461	25.603555	22.567771	39.692827	34.12893	30.497055	48.577805	42.594167	61.098701	54.218457	49.868081	75.742444	69.747468	63.836654	99.38733	95.739169	92.024544	-12.256636	4.555209
2183	5	-4.0948562391	5.6169063646	0.994546382	1.1596503008	1.5101394698	127.7360401725	19.161233	16.338554	14.188165	29.573987	25.648485	22.336639	39.556262	33.972938	30.487793	48.352202	42.473054	59.883344	53.902871	49.784883	75.237624	69.093308	64.395044	99.770212	96.102722	91.161273	-12.903629	4.563541
2184	5	-4.1726198374	0.5050279949	6.1365874845	1.1761980917	0.3246528552	127.8473592328	18.962902	16.280327	14.1822	29.638113	25.40014	22.707563	39.048044	34.389557	30.533962	47.722107	42.443767	60.047853	53.921016	49.777129	74.492812	69.13024	64.142223	99.797216	96.829988	91.988754	-10.839928	4.558668
2185	5	-4.2346533758	1.8299715336	0.4176110844	1.1143784496	0.3080680814	127.6701785427	19.432892	16.703757	14.425942	29.881854	25.942593	23.114832	39.29549	34.64363	31.062845	48.629661	43.776303	60.699773	53.843323	50.218268	75.174752	70.182535	65.945486	99.796731	95.317303	92.763931	-11.060789	4.466692
2186	5	-4.0477825941	1.5420708647	12.667474408	1.2999861553	2.4938915679	127.2175238081	19.16366	15.927623	13.907618	29.449305	25.051191	22.051295	38.758082	33.263517	29.823682	47.581207	42.238415	60.287734	53.655422	49.188262	74.333054	68.389492	63.836316	98.643753	94.483563	90.597888	-10.109559	4.510061
2187	5	-4.0436574596	1.5320547164	14.229182343	1.3947034313	1.1171022604	127.207298738	19.971245	16.546871	14.336891	30.56041	25.919806	22.778838	40.088725	34.876464	30.964566	48.712136	43.069968	61.037435	54.916437	49.698822	76.096693	69.282418	65.13241	100.273414	95.723919	91.62558	-10.19186	4.550307
2188	5	-3.8434542159	3.6955880411	4.7701020938	1.385766636	1.68417872	125.4888764261	20.066431	16.400233	13.983628	30.663318	25.686043	22.225246	40.300631	34.355089	30.386218	48.98533	42.878056	60.969302	53.710205	48.748569	75.324267	68.660706	63.545996	99.254304	93.860949	89.99823	-10.156925	4.507245
2189	5	-4.0948676623	1.8401573776	1.149903197	1.187333369	1.8106724776	126.2773915949	19.483703	16.359141	14.527313	29.959527	26.08942	22.850464	39.553911	34.746432	31.185712	48.642144	42.816336	60.827352	54.459935	49.354051	74.99473	68.896438	64.747483	99.036539	95.488199	92.119173	-10.313301	4.539266
2190	5	-3.9620782065	1.1779786731	5.5663740937	1.2936938984	1.3497080526	125.6534698446	19.55761	15.932003	14.039083	30.136917	25.304512	22.172253	39.746933	34.087041	29.881978	48.856834	42.31251	60.466299	53.738848	48.675508	74.837725	69.091925	63.80056	99.139657	94.110694	90.917184	-10.215142	4.463071
2191	5	-4.1028613474	0.6245111542	3.9117719327	1.1561127335	3.0377019305	131.6104304018	18.966937	15.806499	13.723754	29.493566	24.82551	22.100918	39.207931	33.507648	30.346821	47.612355	42.044706	60.289317	54.037785	48.838672	75.309097	68.966315	63.88701	100.226151	96.336597	92.625001	-10.755169	4.616462
2192	5	-3.8877950221	2.5068370421	3.5221194596	1.2981670002	0.8519484165	126.3269023602	19.521781	16.069061	13.6973	30.166417	25.023616	22.122543	39.611876	33.470457	29.726438	48.680697	42.598854	60.865777	53.361713	47.734396	75.010115	67.852166	62.810512	99.11759	94.347776	90.789753	-9.784706	4.541241
2193	5	-4.0058446742	1.0880973413	1.6575639787	1.1955313053	1.2168351529	130.5480347168	19.14005	15.937106	13.586174	29.750594	25.212499	22.27218	39.188101	34.070186	29.461874	48.392355	41.946226	60.507888	54.070587	48.885626	75.861465	69.839809	64.18319	101.216256	96.824099	92.241845	-10.575086	4.60011
2194	5	-4.1325032813	1.7895268737	0.2092343092	1.1145236567	1.3575759273	130.0902496023	19.083705	16.103612	14.089844	29.509438	25.261788	22.397628	39.21511	33.918051	30.115829	48.101721	42.696398	60.500208	53.691732	49.165555	75.175383	69.292273	64.39095	100.741932	96.329498	93.22464	-11.74479	4.349338
2195	5	-3.9707310026	0.1682333954	0.5304238939	1.2424665215	0.5849458745	123.8695600222	19.642407	16.580574	14.249375	30.112484	25.48477	22.402241	39.367427	34.479195	30.001488	48.436573	42.227582	60.076162	53.688316	49.120622	74.997259	68.438288	63.315452	97.507279	93.940282	89.491395	-12.156831	4.547182
2196	5	-4.0497347431	1.433043772	2.5546074266	1.1604478409	0.7474460853	129.1733996321	18.944783	15.821322	13.535481	29.187231	24.789869	21.875171	38.516277	33.352523	29.64376	47.651743	41.550711	59.93643	53.411857	48.342321	75.137234	67.921613	63.532627	100.584853	94.923261	92.046185	-10.166891	4.595848
2197	5	-3.9148338177	2.237106078	2.0345255586	1.2461611262	0.89031736	128.8610071353	19.273426	15.921883	13.510387	29.646556	25.236568	21.858247	39.503625	33.432124	29.694331	48.805971	42.062471	60.633716	53.328763	48.498247	75.31896	68.306286	63.702653	99.903411	95.113058	91.207023	-9.958841	4.525396
2198	5	-3.9511351356	0.6343586863	7.1290843188	1.3100664611	1.4975501763	129.7828180289	19.526375	16.155876	13.956042	30.563789	25.227489	22.222937	39.627372	34.28218	29.867334	48.851776	42.659114	61.380993	53.918879	48.923351	75.789159	69.664784	64.112626	101.62285	96.536407	92.183025	-10.730116	4.4539
2199	5	-4.1129042904	2.0447880673	9.7122249989	1.2423357281	0.3605358789	125.9269950542	19.107058	15.975117	14.078478	29.374154	24.870754	22.0584	39.047763	33.720935	30.334479	48.32702	42.401481	59.457785	53.209934	49.003729	74.443079	68.798102	63.63983	99.129347	94.205236	90.819555	-9.846697	4.629031
2200	5	-4.0869816535	2.247609378	0.3217380114	1.1455861537	2.6616387128	127.8865519997	18.86585	15.978097	13.997602	29.400381	25.192036	22.012507	38.93053	33.466325	30.000754	48.033531	42.568499	60.116845	53.082788	49.068864	74.910111	68.688961	63.649329	99.973203	95.537716	91.772614	-11.162921	4.607798
2201	5	-4.0815469861	3.9774101619	25.3901101048	1.4573133444	1.2007048328	131.1971404648	19.050611	15.996412	13.928089	29.986482	25.177681	22.047691	39.10089	33.776763	30.264717	48.496615	41.950017	60.374302	53.882275	49.388139	75.833729	69.049779	64.079726	100.808128	96.55865	92.841088	-10.819225	4.547817
2202	5	-4.0299711742	2.6491783762	0.2111058182	1.1699873568	0.7693608028	131.485432879	19.357606	16.059578	13.875606	29.814366	25.501792	22.768911	39.456671	33.899246	30.338853	49.2447	42.763368	61.01021	54.546782	48.854415	75.679761	69.522144	64.180025	102.504803	97.653776	94.004703	-11.617512	4.577365
2203	5	-3.9730884297	2.0224205225	0.0767381892	1.2038151973	2.2851428257	127.3159410471	19.405103	16.148936	13.847573	29.920843	25.668226	21.886608	39.376988	33.913657	29.938979	48.292355	42.05875	60.550134	53.632326	48.698052	74.803228	68.199651	63.390016	100.063585	94.131411	90.645466	-12.90558	4.492256
2204	5	-4.1794196348	2.5797905937	2.3669475569	1.1246801134	2.5588673523	126.8936175146	18.883137	16.228618	14.150583	29.303853	25.21509	22.543445	39.147063	34.025286	30.348821	47.365695	42.079154	59.805208	53.364006	49.372928	74.293889	68.052359	63.299823	98.668242	95.258554	91.839311	-9.884933	4.558671
2205	5	-4.2731541994	1.5827424557	0.4601092037	1.0593772621	0.2239320071	126.2953624811	18.766288	16.064675	14.034573	29.226069	25.601821	22.479747	38.673089	33.470044	30.457063	46.765344	41.982331	58.999942	53.749642	48.789388	73.83927	68.022662	63.974341	98.099173	94.104401	91.960082	-11.053571	4.611747
2206	5	-4.1541602396	0.9402071348	1.6193504881	1.1294026616	0.818047415	127.0784696032	19.158317	16.045853	14.069165	29.445091	25.288323	22.453185	38.686418	33.999908	30.079303	47.898662	42.46505	59.821302	53.613164	49.404239	74.980623	68.371688	64.154189	99.430706	95.314123	91.935101	-10.679612	4.424034
2207	5	-3.918058156	3.6101825154	1.6895779731	1.2407244586	3.2452742164	132.2318719178	19.404814	15.986782	13.81647	30.28914	25.277407	21.814316	39.680234	33.913008	29.83816	48.915054	42.385523	61.500851	53.775103	48.645361	76.494684	69.78552	64.99323	103.62093	96.887683	93.276505	-10.380024	4.566119
2208	5	-4.0183083981	-0.6937388652	3.2820360334	1.25243628	0.0656956639	122.9774066631	19.566588	16.553832	14.158839	30.199001	25.656328	22.520839	39.81327	34.201611	30.62376	48.521979	42.385876	59.854241	53.121836	49.114278	74.920972	68.134529	63.633424	97.349385	93.471525	89.939977	-12.535828	4.576505
2209	5	-3.8810337431	1.4125975364	1.6907339306	1.2953859345	0.2910368441	125.2850857034	19.680106	16.108864	14.107461	30.00083	25.631116	22.269822	39.795598	34.025802	30.190787	48.972723	42.250751	60.354908	53.696473	48.196273	74.934957	67.978847	63.327732	99.191571	93.433961	90.645787	-10.316309	4.525352
2210	5	-4.0963713285	-1.5795732552	6.6312180323	1.2367003271	0.6283386162	124.7601680015	19.59755	16.18272	14.242225	30.020858	25.478574	22.662809	39.576199	34.569063	30.414399	48.313852	42.394473	60.414611	53.818067	49.036901	74.297447	68.455754	63.259733	99.355095	93.261419	90.482422	-14.24081	4.625688
2211	5	-4.0806368795	1.8721026946	8.1531132179	1.2463845293	1.0586298797	128.6336164849	19.364111	16.336171	13.93008	29.650244	25.470891	22.532914	39.46853	33.818347	30.507834	48.574352	42.309474	60.845138	54.286748	49.442145	75.46871	69.574635	64.236957	100.886033	96.0058	91.183768	-9.896121	4.56423
2212	5	-4.206773751	1.12502316	1.3540123239	1.1173955557	1.0551957907	127.2988484623	18.964814	16.393307	14.442319	29.877667	25.636817	22.873745	39.564152	34.462454	30.487015	48.257568	42.285418	60.471061	54.371591	49.6419	74.285989	69.252938	64.429288	100.100473	95.783115	92.038084	-10.631226	4.621077
2213	5	-3.91952662	4.816596436	0.0819037755	1.2653842665	1.2354399977	127.3773597533	19.822198	16.57728	14.004616	30.448669	25.664624	22.829395	40.604251	34.205272	30.281355	49.058303	42.718886	61.451366	54.396434	48.51887	75.389474	69.24911	63.890528	100.45027	96.459238	90.317579	-14.22291	4.574022
2214	5	-4.0782131024	2.7793278995	0.0828110131	1.1381941365	0.9712288013	132.2002852366	19.131798	16.096354	14.013967	29.720503	25.179056	21.964488	38.847929	33.771577	30.337555	48.156013	42.47006	60.700181	54.491394	49.15204	75.849764	70.206259	64.887405	101.857172	96.602002	93.17251	-12.803108	4.507401
2215	5	-4.1873081812	1.515624366	1.6421903505	1.1210042903	0.3290290483	129.5510801152	19.034955	16.150051	14.064083	29.763292	25.643142	22.675486	39.616328	33.973482	30.605189	48.213085	42.405618	60.587565	54.492405	49.68257	75.107578	69.352493	65.312479	100.506566	96.40073	92.80687	-10.309823	4.577179
2216	5	-4.0348663913	3.0176954717	2.1642009475	1.1992790736	0.8254153782	128.2431180029	19.24194	16.201206	14.002307	29.744058	25.45953	22.40945	39.552716	33.936137	29.926584	48.311275	42.594137	60.820321	54.275721	48.6964	75.568026	69.251843	63.872648	100.432335	96.125365	91.295199	-9.992199	4.627329
2217	5	-3.9461062411	2.2753442904	13.3768812352	1.3789178246	2.7412032998	130.4947315842	19.269166	16.05797	13.975413	30.172229	25.000446	21.85252	39.021652	33.733992	30.051317	48.812535	42.011777	60.690689	54.118691	48.294168	75.843364	68.71339	64.18327	100.647427	96.643559	91.975643	-9.93364	4.455312
2218	5	-4.1094154102	1.6777161508	17.6130032616	1.352411637	2.4569547751	127.7946649641	19.226109	15.892935	14.291875	29.475049	25.463639	22.497947	39.061177	33.936345	30.528328	48.069441	42.672867	60.229405	53.588648	49.479243	74.041408	69.261025	64.160965	99.852456	94.537081	91.469302	-10.189256	4.515023
2219	5	-4.1048752383	2.8778088832	4.8917118621	1.2062441888	1.3950354614	128.4337125662	19.623802	16.156451	14.111939	29.857313	25.803625	22.664322	39.579718	34.124599	30.670511	48.355401	42.743708	60.790927	54.30559	49.600133	76.258105	69.284684	63.943015	100.538723	96.339017	92.000327	-9.8121	4.568466
2220	5	-4.1068796108	3.1445591813	21.0690683547	1.3626397325	2.0311149224	131.5856686285	19.116467	16.006287	13.84997	29.440687	24.850061	22.112305	38.928693	34.072327	30.05581	47.753745	42.322592	60.582952	54.155809	49.404436	75.539706	69.053154	63.916734	101.785109	96.478272	93.3419	-10.226839	4.510028
2221	5	-3.8501577886	2.4249286217	14.7545890515	1.5102785866	1.8610499983	126.6979602568	19.740724	16.225646	13.952731	30.134414	25.188292	22.147132	39.869304	33.912927	30.066374	48.900327	42.086116	61.32528	53.633018	48.309399	74.892705	68.683661	62.630501	99.470756	94.281626	90.359192	-9.951996	4.476631
2222	5	-4.0169914104	2.227386014	2.9202165571	1.2436359605	2.4996436756	127.9238942673	19.686958	16.293501	14.159997	30.522696	25.782701	22.375902	39.678251	34.137201	30.669814	49.662067	42.970794	61.364926	54.34931	49.913268	75.615203	69.573609	64.693306	100.526499	95.58335	91.672829	-9.8668	4.57204
2223	5	-3.9314278595	2.9762599022	1.417421601	1.2693722029	0.5481104784	126.8446822661	19.82218	16.181268	14.130749	30.429326	25.681115	22.497495	39.949542	34.569581	30.228051	49.169839	42.36539	61.131567	53.82126	49.330282	75.044824	69.251251	63.335149	100.446497	95.365754	90.35704	-10.151412	4.575384
2224	5	-4.1927495831	3.424664712	8.2606519158	1.1474785805	2.2722637163	133.5429539005	18.898681	15.990673	14.08282	29.315713	25.430546	22.198019	38.655411	33.667277	29.928455	47.953421	42.284127	60.399404	54.329607	49.181921	75.650958	69.658067	64.885687	102.872722	98.017402	93.870698	-10.057765	4.594699
