State	Model	DGtau1	DGtaudag	Kdiss	RateBind	barrierPos	kCat	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	logPrior	rho
49	11	-1.9225654326	5.0429676545	96.4442530403	0.107097711	3.0671622517	25.8923359779	6.664908	8.124982	9.793289	11.903232	16.218273	17.98307	19.224596	20.264859	21.05225	22.106772	6.332524	7.731835	9.746635	13.685915	15.438709	16.781831	17.801184	18.669988	19.686942	0.261051	0.515029	1.005724	1.932776	3.582	7.313073	16.422084	19.495254	21.864487	1.887086	2.521464	4.094999	4.971349	5.632037	6.228386	6.799374	7.519434	0.218047	0.29871	0.512783	0.637669	0.737244	0.833849	0.917227	1.035722	-11.735157	2.378672
50	11	-1.8997288143	4.9989437825	94.2254404633	0.0831416494	3.3889411432	25.7317296588	6.247347	7.878048	9.755344	11.965071	16.445944	18.303944	19.614491	20.622031	21.421362	22.268819	6.20693	7.680155	9.695815	13.904868	15.697611	17.043329	18.1154	18.950302	19.977976	0.264384	0.525102	1.017418	1.958477	3.611292	7.359319	16.572873	19.720211	22.122062	1.859942	2.518313	4.157295	4.985951	5.650928	6.259679	6.832445	7.578876	0.221286	0.297378	0.517744	0.646578	0.740113	0.849305	0.923764	1.047025	-11.809671	2.352334
51	11	-2.0355224992	5.0265282314	98.84175103	0.1199411096	3.2838340702	25.6822305657	6.425862	8.03169	9.807893	11.954657	16.285714	18.161334	19.379852	20.464328	21.192291	22.175293	6.340451	7.774912	9.797423	13.872238	15.61968	16.911257	17.85957	18.803477	19.724711	0.259271	0.513124	1.000355	1.922156	3.532874	7.29491	16.404816	19.467784	21.862208	1.963489	2.627278	4.241389	5.100187	5.674806	6.253542	6.777188	7.416502	0.231598	0.315287	0.533027	0.651483	0.74303	0.835372	0.918371	1.028748	-11.832181	2.369591
52	11	-1.9714832163	5.0315889207	100.7520738115	0.0200618602	3.1455733486	26.1788105498	6.621298	8.185054	9.801306	12.054444	16.416448	18.190006	19.521583	20.4506	21.348253	22.509665	6.280239	7.764864	9.784022	13.770805	15.633782	16.883896	18.021086	18.783428	19.93144	0.254474	0.504089	0.983473	1.890242	3.525243	7.212395	16.571607	19.572394	22.145863	1.890615	2.495416	4.087812	4.926446	5.608306	6.180468	6.703915	7.375132	0.221356	0.299374	0.515197	0.632441	0.735335	0.824117	0.904352	1.023564	-12.861894	2.388204
53	11	-1.9785849913	5.0219659172	98.0431485444	0.0182485716	3.3047985813	25.6813212963	6.377891	7.903501	9.663212	11.910986	16.315075	18.212381	19.422256	20.469661	21.207097	22.249715	6.215739	7.738207	9.630022	13.881662	15.626269	16.866539	17.891417	18.689389	19.772454	0.257451	0.508233	0.996213	1.923888	3.540329	7.242514	16.39098	19.535752	21.964929	1.903023	2.526899	4.11144	5.008324	5.649697	6.20363	6.705709	7.437946	0.225267	0.306651	0.52215	0.640329	0.734172	0.819178	0.909545	1.018369	-12.952147	2.377282
54	11	-1.9319963543	4.9894303434	98.3553052384	1.2060084354	3.3956721649	26.0053747837	6.364201	7.912379	9.672575	12.081503	16.600989	18.405871	19.72419	20.771529	21.666053	22.486591	6.233931	7.677947	9.770347	13.904343	15.84401	17.187891	18.143129	18.962981	20.040838	0.258698	0.506769	0.991551	1.91531	3.542343	7.278469	16.628857	19.824204	22.284151	1.875329	2.507308	4.102199	4.956224	5.658966	6.216624	6.760474	7.445092	0.215813	0.298242	0.517502	0.634769	0.733216	0.82582	0.908192	1.019375	-12.242511	2.38391
55	11	-1.9223695399	5.0267390115	96.6034167836	0.3428564893	3.2463773969	25.855435539	6.421024	7.976365	9.733224	11.881776	16.297739	18.232503	19.386417	20.461363	21.260952	22.337617	6.23446	7.628328	9.700561	13.836191	15.662896	16.850023	17.8558	18.762027	19.832052	0.258925	0.516591	1.002852	1.932385	3.565864	7.359356	16.529316	19.591636	22.072611	1.869129	2.515726	4.101494	4.991288	5.628112	6.225812	6.793007	7.502392	0.218702	0.297065	0.514848	0.637688	0.74105	0.820114	0.911305	1.028286	-11.673869	2.387284
56	11	-1.8314531449	4.9589883863	97.1184151959	0.0707383841	3.3634808674	25.9155374947	6.427462	7.979397	9.662042	12.022724	16.428942	18.355613	19.674129	20.698064	21.55578	22.373791	6.086665	7.557164	9.620034	13.83637	15.69459	16.974579	18.087966	18.914508	19.984442	0.255458	0.501783	0.978414	1.891033	3.510042	7.219567	16.494732	19.765253	22.257343	1.762005	2.300738	3.979328	4.839424	5.451732	6.108995	6.648082	7.407598	0.200278	0.276835	0.483742	0.609016	0.701851	0.800536	0.889628	1.019148	-11.869865	2.351519
57	11	-1.9525354831	4.9550804085	93.3385626563	0.2540928476	3.3903252901	25.3498490902	6.485576	8.068806	9.814598	12.087769	16.530714	18.306817	19.467433	20.497474	21.221194	22.186962	6.325751	7.811781	9.947606	14.009616	15.790821	16.9761	18.062035	18.845439	19.868788	0.265928	0.523124	0.997094	1.965174	3.623188	7.392398	16.57384	19.554543	21.954657	1.938389	2.614163	4.25388	5.084352	5.772838	6.351204	6.85425	7.568676	0.225417	0.309095	0.534251	0.661586	0.754958	0.841985	0.935158	1.061462	-11.685952	2.383851
58	11	-1.8096450367	4.9340640734	92.2970920012	1.0216753278	3.3303037722	25.4100993368	6.482311	8.02312	9.772762	12.153131	16.411316	18.18758	19.432725	20.496962	21.10912	22.153064	6.185129	7.689717	9.598763	13.860357	15.644986	16.892308	17.886839	18.731219	19.772498	0.259211	0.512454	1.011984	1.933874	3.571642	7.312107	16.459824	19.479785	22.007917	1.782514	2.393636	4.009437	4.845673	5.552222	6.176012	6.740556	7.465991	0.205261	0.285036	0.492686	0.620247	0.724307	0.822205	0.914446	1.0412	-12.03149	2.374612
59	11	-1.8523435682	4.9255247842	94.2341663457	0.1006032359	3.2597198425	25.3402071836	6.670326	8.219916	9.88205	12.120679	16.388914	18.132116	19.314607	20.268174	21.178516	21.956476	6.290937	7.720231	9.6782	13.811064	15.575215	16.791034	17.758148	18.618707	19.547463	0.257556	0.505774	0.997473	1.906005	3.545745	7.246599	16.332732	19.358357	21.808299	1.803308	2.416579	4.011543	4.878684	5.543388	6.151891	6.65673	7.430863	0.206533	0.281784	0.497784	0.621394	0.716439	0.811231	0.894474	1.020358	-11.7564	2.38378
60	11	-1.8201031263	4.8997097677	90.9657711379	0.0085470011	3.3146721017	25.4534437181	6.663498	8.199557	10.022937	12.285532	16.705491	18.437873	19.616715	20.486258	21.354138	22.246153	6.288295	7.807545	9.897	13.985174	15.752857	17.008144	18.040943	18.966076	19.821539	0.264908	0.522781	1.023472	1.962138	3.643269	7.409084	16.57037	19.593124	22.011571	1.812357	2.421614	4.112545	4.963732	5.643439	6.28224	6.821468	7.58178	0.208997	0.288634	0.50397	0.636093	0.739149	0.8358	0.928766	1.056203	-13.708193	2.377767
61	11	-1.8309958577	4.9798786684	92.7733785566	0.7178060685	3.3299988427	25.5574327411	6.396859	8.004848	9.638728	11.89957	16.31874	18.064158	19.448911	20.392733	21.201588	22.147502	6.065632	7.602798	9.600771	13.762895	15.664716	16.874688	17.827778	18.812934	19.755727	0.260728	0.520551	1.015665	1.939624	3.590999	7.383453	16.448485	19.509996	21.903788	1.803858	2.443645	4.036898	4.952409	5.582348	6.245583	6.753051	7.530816	0.208449	0.285893	0.498366	0.625856	0.727597	0.829935	0.917592	1.045514	-11.833351	2.36054
62	11	-1.8412307698	4.9946371359	94.1504264372	0.4473984725	3.3169040421	25.6577156809	6.381004	7.962889	9.661773	11.876448	16.368802	18.185441	19.426678	20.432143	21.202442	22.24539	6.105948	7.558884	9.628131	13.738108	15.469524	16.914591	17.870105	18.785952	19.819713	0.260833	0.51322	1.00349	1.92211	3.564342	7.30807	16.441084	19.561395	21.974079	1.785112	2.392637	4.02868	4.88366	5.576155	6.187933	6.725756	7.491417	0.206164	0.286591	0.499518	0.621933	0.720842	0.813946	0.914808	1.034182	-11.668494	2.366046
63	11	-1.935321445	5.007674127	96.6125624744	0.571917682	3.2468503601	25.8906964988	6.54363	8.031595	9.776173	11.997856	16.429105	18.363951	19.445687	20.524628	21.464191	22.293173	6.307492	7.746715	9.820408	13.913055	15.696701	16.936655	18.01539	18.841884	19.948193	0.260703	0.514897	1.007519	1.925966	3.582631	7.324933	16.562891	19.675094	22.131913	1.881766	2.537172	4.142054	4.981883	5.656324	6.263872	6.812243	7.520263	0.220112	0.304752	0.513953	0.640475	0.739113	0.83253	0.914585	1.04087	-11.832532	2.355373
64	11	-1.9028614782	4.9973752251	98.6712169994	0.6150387836	3.0774358084	26.1090690009	6.7408	8.274611	9.971176	12.162653	16.333986	18.23084	19.448121	20.471245	21.333559	22.313322	6.39162	7.728791	9.728251	13.845068	15.605262	16.924688	17.837111	18.767561	19.834751	0.256174	0.506008	0.992787	1.905502	3.550594	7.235796	16.535056	19.605125	21.961893	1.831179	2.469619	4.066987	4.904444	5.555316	6.156026	6.682469	7.387056	0.213079	0.289416	0.502532	0.624099	0.717329	0.815978	0.899056	1.019572	-11.85409	2.378148
65	11	-1.9574120563	5.0349281166	99.5149453496	0.2927261053	3.1698335485	26.055052671	6.584662	8.018474	9.743527	11.947848	16.328183	18.159867	19.390186	20.546832	21.362172	22.423615	6.34513	7.698932	9.730809	13.848332	15.617751	16.862223	17.844347	18.751031	19.836189	0.255279	0.504432	0.991101	1.912809	3.5171	7.238108	16.466465	19.536975	22.146356	1.865967	2.529884	4.127119	4.98224	5.571924	6.159633	6.697316	7.412174	0.22085	0.300957	0.509084	0.627619	0.732734	0.818579	0.905321	1.014091	-11.69796	2.38856
66	11	-1.9510558165	5.0488729489	97.9033381729	1.0869539289	3.2797303178	25.7584129888	6.335541	7.829522	9.477892	11.791293	16.233251	18.027283	19.273784	20.330353	21.236178	22.248647	6.119608	7.599141	9.616538	13.72991	15.535298	16.824766	17.898864	18.734283	19.801197	0.258382	0.506104	0.995175	1.903665	3.532678	7.281105	16.488481	19.494886	22.006397	1.874427	2.495425	4.113012	4.978569	5.606477	6.165081	6.729032	7.425346	0.219061	0.297749	0.513378	0.633801	0.731909	0.825207	0.90818	1.019609	-12.161443	2.359828
67	11	-1.9060776313	5.0393586498	96.2093037146	0.9953090491	3.2083041211	26.1016076844	6.429459	8.01218	9.661795	11.937228	16.295912	18.29888	19.506931	20.526711	21.469707	22.500595	6.231599	7.682441	9.661652	13.776031	15.685636	16.999604	18.110582	18.92588	19.98824	0.261667	0.519709	1.010377	1.943387	3.621311	7.349705	16.600506	19.702511	22.274385	1.870835	2.509689	4.111397	5.00137	5.655454	6.28623	6.846026	7.55127	0.219984	0.298326	0.518481	0.642993	0.736693	0.837866	0.925964	1.0536	-12.053062	2.379001
68	11	-1.9143781063	5.0579133237	96.2935472611	0.1124375919	3.1654949108	26.1011107052	6.490082	7.992759	9.694239	11.939514	16.302287	18.180204	19.449247	20.482598	21.281473	22.4439	6.214321	7.72985	9.684702	13.791112	15.553765	16.864004	18.000184	18.893907	20.03336	0.262691	0.519307	1.014429	1.945879	3.60127	7.382869	16.625493	19.661367	22.133687	1.859255	2.500141	4.160651	5.000095	5.6729	6.255724	6.846484	7.534397	0.219992	0.299401	0.511829	0.639184	0.743019	0.839174	0.924909	1.049456	-11.701753	2.384726
69	11	-1.9728755514	5.0071008925	99.3186707911	0.1887194105	3.3866572193	25.6942553558	6.304828	7.844339	9.664517	11.933865	16.417031	18.27474	19.467554	20.411131	21.263672	22.237877	6.225829	7.641959	9.70755	13.871722	15.634374	16.86791	17.977308	18.747303	19.763967	0.254507	0.501247	0.983071	1.876402	3.506752	7.190559	16.436125	19.465328	22.040473	1.868679	2.53594	4.116825	4.948857	5.624372	6.133145	6.733046	7.390469	0.221434	0.297749	0.508372	0.630717	0.727328	0.81084	0.896426	1.00969	-11.722411	2.379483
70	11	-1.8833042256	4.9875543878	94.0744248518	0.0411091951	3.3405367466	25.5660057105	6.382593	8.001135	9.688763	11.996637	16.453025	18.193485	19.453234	20.515324	21.212748	22.175163	6.139283	7.631435	9.690203	13.776842	15.633826	16.934198	17.885351	18.775023	19.735769	0.261162	0.51811	1.018147	1.937852	3.576205	7.356724	16.570753	19.497708	22.018548	1.838912	2.495635	4.122384	4.959608	5.602394	6.217013	6.792927	7.512897	0.214548	0.29389	0.512376	0.633404	0.733682	0.83446	0.919094	1.035194	-12.181466	2.385797
71	11	-1.9318675882	5.0097975885	97.1320382482	0.2335461013	3.2894916243	25.9099311416	6.431547	7.945753	9.737468	12.032843	16.38775	18.341758	19.496785	20.60537	21.388872	22.425893	6.214212	7.653043	9.76594	13.876573	15.701358	16.996768	18.009217	18.850835	19.974122	0.25709	0.511678	0.996591	1.935347	3.564081	7.311797	16.606299	19.602499	21.999389	1.877336	2.519487	4.132655	5.007719	5.62526	6.287116	6.760864	7.469323	0.219683	0.299646	0.519405	0.639177	0.740331	0.83115	0.912977	1.035914	-11.65773	2.36706
72	11	-1.8977352844	4.9297395569	92.4505817356	1.6178996517	3.2474370282	25.292535298	6.709102	8.284129	9.9643	12.174352	16.492337	18.145873	19.438683	20.345074	21.072682	22.081913	6.392984	7.925522	9.910888	13.971976	15.677595	16.872412	17.924312	18.690072	19.620982	0.26113	0.519612	1.023748	1.948479	3.629278	7.378354	16.424876	19.382026	21.830922	1.885201	2.513881	4.143455	4.997897	5.652208	6.312259	6.820444	7.547481	0.218844	0.299783	0.516028	0.639585	0.743481	0.838648	0.928526	1.05115	-12.426564	2.382219
73	11	-1.8838884262	4.9818997002	90.6648706924	0.0453255149	3.2422989917	25.5879311327	6.517365	8.144034	9.909327	12.02049	16.385275	18.27651	19.453183	20.525389	21.205919	22.25664	6.304073	7.897917	9.820617	14.033124	15.735069	17.03354	17.970077	18.902619	19.942903	0.271486	0.535706	1.048832	2.003397	3.717271	7.533422	16.665155	19.66875	22.123833	1.908063	2.529802	4.211418	5.067771	5.786962	6.414552	6.959818	7.723083	0.222222	0.302475	0.529233	0.66337	0.762664	0.860638	0.949259	1.089319	-12.088684	2.383416
74	11	-1.8865017374	4.9626909496	96.073680631	0.0267858426	3.2566760833	25.4874917512	6.531559	8.063873	9.807961	12.073415	16.37411	18.173753	19.272813	20.218677	21.075544	22.003858	6.250745	7.645169	9.674551	13.730912	15.570988	16.822155	17.746322	18.644304	19.65569	0.255176	0.507358	0.990741	1.89807	3.522634	7.201944	16.409107	19.373174	21.861083	1.813261	2.429107	4.045251	4.884994	5.542186	6.100284	6.652626	7.409154	0.208784	0.289116	0.497572	0.615279	0.71507	0.80584	0.900207	1.018436	-12.543399	2.386685
75	11	-1.8420914899	4.9811713662	93.139745756	0.1197934199	3.2762409905	25.6464966402	6.497002	8.021957	9.718168	11.949651	16.487556	18.232583	19.440164	20.488875	21.316904	22.235391	6.2025	7.691786	9.693476	13.892693	15.641592	16.784097	17.914074	18.804391	19.819578	0.261938	0.519169	1.014603	1.945514	3.60098	7.385034	16.47598	19.595623	21.97799	1.805692	2.436477	4.077938	4.928485	5.585365	6.240965	6.795718	7.534188	0.210673	0.290112	0.506312	0.627073	0.731604	0.830213	0.915149	1.047254	-11.649096	2.364884
76	11	-1.8458733948	4.982469275	92.4704882235	0.7755545164	3.3847605726	25.4979133709	6.341328	7.873941	9.637519	11.876174	16.442308	18.257045	19.391615	20.500251	21.355322	22.259188	6.069361	7.672001	9.6259	13.781818	15.619835	16.929998	17.93359	18.749845	19.79281	0.262239	0.52239	1.029285	1.95352	3.623747	7.387891	16.553414	19.56457	21.96842	1.805802	2.452847	4.046961	4.902795	5.63526	6.205915	6.809691	7.555583	0.210494	0.292738	0.50624	0.633065	0.732735	0.833926	0.926984	1.051409	-11.879048	2.379087
77	11	-1.9271638575	4.9662400587	94.8232046622	0.4154313115	3.3133436133	25.4905931494	6.526134	8.129123	9.815761	12.125738	16.438461	18.207494	19.455373	20.490371	21.152009	22.132442	6.340031	7.826849	9.772837	13.929198	15.622446	16.902081	17.977767	18.725224	19.84013	0.261042	0.517682	1.009415	1.946864	3.561663	7.372056	16.49981	19.432938	21.939348	1.882318	2.520561	4.149134	5.021877	5.677032	6.248822	6.784164	7.51212	0.218796	0.301605	0.517516	0.641322	0.723655	0.839118	0.918229	1.036533	-11.742424	2.3693
78	11	-1.910086058	5.0110170613	98.4644370929	0.3438179277	3.1710356687	26.1897378227	6.623801	8.120103	9.798235	12.106368	16.525129	18.246181	19.521857	20.695795	21.465807	22.467612	6.259341	7.782649	9.750795	13.881854	15.74003	16.989786	18.018492	18.928774	19.972669	0.256937	0.506752	0.994004	1.915952	3.556158	7.293438	16.539493	19.734985	22.318133	1.850642	2.489137	4.069091	4.956051	5.602219	6.191975	6.775203	7.494994	0.215176	0.293031	0.505683	0.632729	0.734476	0.81675	0.907477	1.029215	-11.682134	2.379356
79	11	-1.8768522375	5.0391676075	96.2510899332	0.4097164652	3.2117821057	26.0537063386	6.433736	7.914558	9.691253	11.895466	16.354611	18.166559	19.468154	20.422939	21.31335	22.416903	6.19088	7.603772	9.583486	13.767642	15.538214	16.938909	18.008124	18.802092	19.936292	0.261441	0.516269	1.010967	1.938819	3.574343	7.313812	16.616872	19.817966	22.147012	1.850135	2.465319	4.070591	4.946344	5.591144	6.245843	6.779355	7.481113	0.213409	0.28926	0.50476	0.629077	0.711532	0.823686	0.909474	1.037677	-11.660758	2.376016
80	11	-1.8284689132	5.0236769415	93.6145850064	0.1209524906	3.0625904248	26.035558891	6.623068	8.133939	9.82378	11.990356	16.294981	18.030966	19.400041	20.344946	21.173835	22.237555	6.274941	7.725652	9.689531	13.708504	15.607323	16.759961	17.804838	18.886417	19.948167	0.264307	0.520987	1.02176	1.959531	3.634885	7.376684	16.556569	19.527292	22.035142	1.79853	2.432405	4.095512	4.947439	5.656121	6.243259	6.811168	7.594748	0.210522	0.287777	0.501908	0.628838	0.734208	0.838798	0.923027	1.052562	-11.60942	2.388862
81	11	-1.8884340716	4.9698181979	95.1703616261	2.1325014027	3.272114724	25.6737765145	6.57897	8.17506	9.846375	12.104286	16.42056	18.292147	19.561997	20.450123	21.405765	22.255167	6.258024	7.735798	9.742395	13.822686	15.677326	16.913049	17.959431	18.836941	19.897398	0.258265	0.515167	1.004292	1.924295	3.561554	7.319423	16.493612	19.589243	22.071611	1.840759	2.480808	4.094948	4.958854	5.59275	6.225069	6.773585	7.515143	0.214236	0.293485	0.508286	0.632083	0.728655	0.828002	0.910034	1.042928	-12.644351	2.387594
82	11	-1.9665663897	4.9930693395	94.5405969457	0.2122406291	3.3427138291	25.1664092016	6.440475	7.976225	9.663289	11.885463	16.240861	18.036593	19.212444	20.146097	20.893546	21.841712	6.225212	7.781711	9.761839	13.788861	15.543479	16.749135	17.741509	18.632413	19.494688	0.261023	0.512833	1.002978	1.929118	3.567178	7.295747	16.369286	19.356711	21.788321	1.909957	2.546864	4.192187	5.027243	5.683532	6.227691	6.733474	7.452631	0.221934	0.304746	0.522088	0.647105	0.747547	0.834805	0.922073	1.037487	-11.689305	2.364665
83	11	-1.9667267161	4.9816390447	95.719811963	0.2501992802	3.3930063425	25.3424247215	6.284212	7.89536	9.673169	11.88585	16.397517	18.195815	19.340615	20.370713	21.183593	22.070982	6.216663	7.733543	9.664138	13.86477	15.612117	16.924953	17.797289	18.674582	19.624131	0.257291	0.512055	1.005545	1.909145	3.584075	7.306947	16.432941	19.374693	21.783586	1.904566	2.551907	4.165084	5.009628	5.612786	6.220688	6.774695	7.465496	0.224504	0.306272	0.523584	0.6425	0.742069	0.830929	0.916899	1.031574	-11.703918	2.358338
84	11	-1.9218097486	5.0386091479	97.9564992717	0.3240225134	3.1682034287	26.2649181118	6.539034	8.112414	9.700272	12.030563	16.374203	18.301152	19.524968	20.588192	21.360889	22.412713	6.308708	7.685418	9.80003	13.979426	15.728147	16.977718	18.07684	18.905675	20.092566	0.25955	0.510707	1.011151	1.940595	3.574723	7.35265	16.640314	19.78336	22.317475	1.861971	2.511913	4.118629	4.953819	5.648554	6.246115	6.823582	7.490616	0.21857	0.297792	0.511874	0.633958	0.743172	0.82788	0.91988	1.040382	-11.661963	2.350348
85	11	-2.0239581941	5.0383925852	100.2107240942	0.2131732187	3.1048275088	26.112260335	6.702544	8.192144	9.889861	12.090462	16.32617	18.227983	19.49873	20.44798	21.28892	22.249266	6.487269	7.896954	9.868184	13.900056	15.702708	16.884393	17.997429	18.843793	19.845702	0.25711	0.511304	0.997865	1.916174	3.560034	7.304534	16.523308	19.610967	22.082575	1.98133	2.632746	4.217831	5.006186	5.718093	6.285663	6.767973	7.464727	0.229131	0.31297	0.52606	0.649805	0.744166	0.836378	0.915697	1.026901	-11.742359	2.389294
86	11	-1.9390838323	5.0469929532	96.2396186348	0.4346300891	3.305386952	25.8968229067	6.302116	7.822121	9.603828	11.84442	16.354553	18.159528	19.381702	20.55371	21.396678	22.304362	6.1769	7.674038	9.61057	13.761111	15.630816	16.942829	18.014762	18.932743	19.918962	0.261305	0.518287	1.011878	1.9413	3.60366	7.335711	16.602069	19.672285	22.251466	1.907783	2.543677	4.169733	5.034251	5.677373	6.293939	6.807218	7.553708	0.221046	0.305735	0.522913	0.647524	0.744368	0.841885	0.925101	1.041506	-11.724652	2.376665
87	11	-1.9230290992	4.9605909979	95.8561844172	1.210570037	3.2749554733	25.5960300219	6.586745	8.131895	9.836725	12.178257	16.389926	18.194018	19.50022	20.408518	21.218266	22.069205	6.338214	7.768974	9.821149	13.88872	15.739248	16.864118	18.009793	18.668106	19.681268	0.257878	0.512813	1.005783	1.932028	3.569954	7.298188	16.40307	19.49495	22.042708	1.87153	2.49466	4.134016	4.975512	5.619944	6.194431	6.757974	7.513921	0.217243	0.300675	0.514949	0.632798	0.73243	0.82937	0.916802	1.032617	-12.240674	2.376741
