State	Model	DGtaudagP	DGtaudag	RateActivate	RateCleave	RateDeactivate	bubbleLeft	bubbleRight	DGtaudagM	hybridLen	logPrior	rho
1092	43	2.9080740837	20.1408095843	0.0288238641	0.028744695	0.5542152457	2	0	3.8550536212	11	-19.991529643	0.253002
1093	4	-0.5086475916	20.5215582869	0.0251843002	0.0388733247	0.3416160972	0	0	2.3756230267	11	-23.365030272	0.253475
1094	44	1.3335889793	21.2858137225	0.0927222217	0.1730183805	0.0191691054	0	0	6.9346381422	11	-20.53125688	0.252385
1095	4	5.9848296789	21.0687751171	1.799665417	0.0117392038	0.0407774579	0	0	-1.000085425	11	-25.062544102	0.25158
1096	43	2.2767134389	20.3328883276	0.3928643194	4.3258138281	0.8115199276	2	0	2.9396808307	11	-22.372511091	0.252918
1097	59	1.6580881946	21.3750199108	1.3227807449	0.9397105822	0.0076528258	0	0	2.6964447824	11	-23.149614753	0.253085
1098	43	2.2000849874	20.3005893927	0.0417816771	0.0191281504	0.0222083375	0	0	8.3408378988	11	-21.984843676	0.250605
1099	60	1.3101159767	21.0012529936	3.0953509489	0.4825072448	0.07111249	1	0	3.2015413808	11	-21.921072763	0.251953
1100	44	2.3141456648	20.4117573948	0.318801403	1.6491293512	0.5453169951	0	0	6.8142020651	11	-20.66053831	0.253447
1101	3	2.176426452	20.6639159672	0.0220191894	0.0452286449	0.3158053158	2	0	1.8994021555	11	-20.847927923	0.254785
1102	43	3.1726168533	19.8583193784	0.0148023502	0.2631822272	0.1304232934	2	0	4.8904701613	11	-19.675862005	0.254646
1103	59	1.8237474505	20.8718863783	0.1715557585	0.4473728138	0.212028707	3	0	4.4884804188	11	-19.034615701	0.251272
1104	107	4.0503378041	18.8770001324	0.7350845779	0.3859710244	0.055843654	1	0	7.3383032818	11	-21.42792332	0.253642
1105	44	2.4512486673	20.337004929	0.4704659829	0.2413949748	0.2868274492	2	0	7.5858866402	11	-19.740896044	0.251386
1106	60	3.6417695798	19.9999644908	0.1203965438	0.0205641944	0.6829753153	0	0	5.5690208166	11	-19.518608471	0.254841
1107	107	2.35224723	20.7331993006	0.0180177771	0.2791742602	5.8715134141	0	0	6.109646764	11	-22.389514643	0.253726
1108	44	1.96107979	20.8370524889	0.0333337354	3.9993083925	4.9521141337	2	0	4.5979524147	11	-24.018741856	0.250744
1109	44	3.7873519504	19.0736786042	0.0954882824	0.4539316679	0.375298854	0	0	6.5045876938	11	-20.252787117	0.251748
1110	43	1.293442554	21.2683106888	2.0474236354	0.0264640269	0.0041208928	3	0	5.8480102183	11	-24.034447781	0.252219
1111	60	2.7943835222	19.8096824664	0.147331886	0.7033579717	0.1086454009	3	0	3.9677033646	11	-19.421845411	0.249713
1112	123	3.2072348825	19.3969788298	0.9006344801	0.2499836247	0.5369413643	0	0	5.7064808878	11	-20.303843827	0.251078
1113	60	2.6401042665	20.2011412169	0.0146128816	0.0327509664	0.3918350433	0	0	4.7753377439	11	-20.237369513	0.252389
1114	59	2.5926205837	20.3326640883	0.5077635745	0.6733871956	0.2067363613	0	0	5.8834199623	11	-19.327449082	0.252751
1115	107	3.0724172551	19.9712500314	0.3271012466	0.0393526643	0.1938683075	0	0	6.9828447829	11	-19.430394786	0.252556
1116	124	2.3096490119	21.0867172834	0.0644423017	0.1447974741	0.3485105311	1	0	5.0098238592	11	-18.638607012	0.254534
1117	44	2.3521309605	19.9110892632	0.0965190342	0.793257905	0.7006066242	0	0	4.2829235881	11	-20.128557627	0.247871
1118	44	3.292804989	20.1135380095	0.2175827261	1.2763697017	0.1339426783	1	0	4.9408391288	11	-19.219351073	0.253475
1119	44	3.6304196637	19.547815041	3.2062647692	0.0275012551	0.1285859455	2	0	4.7528868723	11	-21.332041083	0.251441
1120	59	2.8077116317	20.4445516188	0.5653055449	1.1508143414	0.0101607207	0	0	6.7955547982	11	-21.371739067	0.252695
1121	44	4.364475718	19.5608166781	0.2005301251	0.0213581964	1.0191039667	0	0	2.7067708802	11	-20.769836389	0.253782
1122	123	2.0273796756	20.7436640852	0.066861699	0.0727749104	0.139663639	0	0	2.4522258134	11	-19.605607504	0.251384
1123	43	3.1808479136	20.1910835064	0.0870392	0.0574406647	0.0276539144	2	0	5.435479097	11	-19.009731727	0.252416
1124	123	1.4963407683	21.1361518653	0.5735467079	0.2865870914	0.0273740427	3	0	0.9050016684	11	-22.151497352	0.251774
1125	107	3.2026979976	19.6899842511	0.373015392	0.077751766	0.947382235	3	0	12.0799515348	11	-25.968818769	0.251162
1126	59	2.9768084468	20.222424949	0.1670096636	0.1070775237	0.1201519439	0	0	5.8542848529	11	-18.365719931	0.254478
1127	44	2.1463334424	20.9092333355	0.0824709459	0.0362320345	0.4152780538	2	0	5.0969521384	11	-19.158951814	0.252361
1128	43	1.8857128541	21.3718368287	0.1424704792	1.2360476577	1.4272032848	2	0	4.1534131585	11	-20.869183488	0.253308
1129	4	4.0121186906	20.8017372047	0.2972940198	0.0214884953	0.0697050928	3	0	-0.6335466378	11	-22.52919077	0.253892
1130	59	3.3258875349	19.9595355906	0.0633736728	0.0861127792	0.1646099573	3	0	1.5566067976	11	-20.008657697	0.251803
1131	107	0.9735092853	21.7366181879	0.4031756215	0.0918745137	0.0747904372	3	0	6.623287906	11	-20.413422779	0.250967
1132	11	4.4732843733	18.8457985772	0.0074601615	0.0021885545	0.1865709987	0	0	4.7898870414	11	-25.36981933	0.253643
1133	43	2.0283101375	20.8901512375	1.8220290581	0.0783738716	0.0556509254	2	0	5.9169877819	11	-20.267600785	0.253252
1134	59	2.1655059552	20.8924005021	0.0624485159	0.2113133973	0.0825321263	1	0	10.204898873	11	-22.072695456	0.254478
1135	60	3.2905873857	19.422165671	0.0737297111	5.41047328	0.0564280988	2	0	5.2713511175	11	-22.09373214	0.250354
1136	44	3.2206723278	19.5611690552	0.04747369	0.0936892764	0.0336069521	2	0	5.5307218788	11	-19.650394746	0.25498
1137	123	2.4425083582	20.2066928371	0.0180652185	0.5019388592	1.1360964007	2	0	3.4133515251	11	-21.008841161	0.251217
1138	60	2.135964272	20.4695551731	1.3083549626	0.2487156744	0.0931623466	0	0	5.8464259265	11	-19.80677645	0.250882
1139	124	3.4672746792	19.6522440101	0.0868256856	0.1553314092	0.066861623	3	0	5.680639533	11	-18.872425974	0.25431
1140	123	1.4501623315	20.9505166487	0.0968085217	0.2159174501	0.0694268914	3	0	2.662705947	11	-19.871091753	0.250291
1141	59	3.8115316486	19.2855450117	0.0092416033	0.1053999656	0.0124368871	0	0	4.9554502998	11	-21.969305643	0.2542
1142	60	3.9614703182	19.5961482467	0.3994368303	1.5113422325	0.6173152982	3	0	6.8645874106	11	-20.799365555	0.253502
1143	44	1.9159053695	20.8373795558	0.5139464244	1.3222485254	0.1442978383	3	0	6.2865606978	11	-20.204537511	0.249044
1144	60	2.6890485985	19.9166885354	0.1460866463	0.0649730547	0.6118710889	1	0	5.459293885	11	-19.282684715	0.253976
1145	124	2.5220372399	20.7373125705	0.1862065615	0.2857366926	0.2707032221	2	0	5.0854594575	11	-18.423982191	0.254144
1146	59	1.8553707997	20.9852802245	0.0379172842	0.617714432	0.0495644358	3	0	7.925671599	11	-20.800972934	0.252249
1147	123	0.3150117812	22.355769525	0.1370987563	0.012592668	0.1111625234	3	0	3.1688938372	11	-22.786797764	0.253751
1148	59	0.4558379762	22.1390976285	0.1066689788	0.0170308138	0.3733711464	1	0	4.1182905738	11	-21.932633689	0.252666
1149	124	3.2274587217	19.8568515092	0.2425579652	0.1279723956	0.6783301558	0	0	4.7066047683	11	-19.046375077	0.252389
1150	44	4.4343024162	19.9038849143	0.3378241686	0.0639248082	0.4305350636	2	0	1.1283795795	11	-20.485211573	0.254506
1151	107	2.8404540022	20.4310258941	0.0153877157	0.6979541998	0.1993028307	2	0	6.9087703335	11	-20.232513494	0.25498
1152	124	1.746670084	21.066216854	0.0997698172	0.4092119269	0.3204323706	2	0	6.1195353142	11	-19.29954829	0.253643
1153	12	3.7426895102	20.6667268348	0.1043308009	0.0300292502	0.2189354083	0	0	2.0280210464	11	-19.368526768	0.251998
1154	44	3.2153791506	19.6079103031	0.1399519604	2.0936928567	0.0225007575	3	0	7.9580603283	11	-22.124892132	0.251635
1155	3	4.1126373507	20.9842702267	0.2740052223	0.0244972151	0.3184625552	3	0	1.9951924989	11	-19.539154869	0.248682
1156	43	5.1001779731	19.2279863357	0.5227711343	0.2504678896	0.0893080746	0	0	4.5244418543	11	-19.48752177	0.251636
1157	44	3.0584530885	20.472070586	0.0914844839	0.0220477132	0.5670040226	0	0	1.5914502832	11	-20.677286559	0.250299
1158	44	3.3197126979	20.1521573347	2.8352056709	0.0138986263	4.2830621028	1	0	7.7573543702	11	-24.529933633	0.252862
1159	123	1.8631299877	21.137576138	0.2935425018	0.3417400095	0.0149323803	1	0	6.6368205641	11	-20.353264516	0.251943
1160	123	3.9979539156	19.2161987697	0.2390913229	0.1243810181	0.0697817802	2	0	3.0256639366	11	-19.803692138	0.252389
1161	60	2.2954327741	20.222740832	0.2836427568	0.1848836716	0.1961184533	2	0	5.1773538902	11	-18.775733075	0.246926
1162	43	3.6909776292	19.5155231425	0.0494017289	0.0567620648	0.2131226272	1	0	6.5732568791	11	-19.516598431	0.251608
1163	44	1.043771582	21.5044201293	1.2061122304	0.0756977355	0.8749674951	0	0	4.3093835692	11	-21.287589958	0.252443
1164	123	3.2946061905	20.1423575802	0.4151604836	0.0761850276	0.2022871961	2	0	3.5568185742	11	-18.764665937	0.252918
1165	59	3.0140879908	19.6349317263	0.1556084733	0.350924083	0.034832788	0	0	5.1089329665	11	-19.450265285	0.248264
1166	43	3.544022173	19.8526695117	0.2864272344	0.3561915954	1.4329096033	3	0	5.1349561354	11	-19.727408375	0.254254
1167	124	0.6489479737	22.1590784489	0.2532288551	0.0732721089	0.0823753499	3	0	5.8502706052	11	-20.78935549	0.254561
1168	60	2.543059146	20.2437096555	0.2806071507	0.0461919381	0.1165738981	0	0	6.9513606617	11	-19.323987018	0.252152
1169	43	3.6294330328	19.2941050404	0.0133607425	0.0882612765	0.3031565223	2	0	5.7651431724	11	-20.558560335	0.254339
1170	20	3.9808050191	20.5471001727	0.0092064345	1.1075880233	8.4177164146	2	0	3.4732625602	11	-23.903064797	0.253893
1171	12	2.4462478098	20.6460906882	0.0488797594	0.0096935116	0.1688106204	0	0	3.1473889296	11	-20.534853867	0.254423
1172	59	3.6669390787	19.6070135998	0.0074569149	0.7035531009	0.1267578698	1	0	5.2609037215	11	-21.017241006	0.253671
1173	43	2.9795595331	19.6518224445	0.1360480855	3.2499406698	2.7410161538	1	0	4.7308557177	11	-22.715938441	0.2542
1174	123	3.5306158929	19.8622993543	0.4930013997	0.3507696725	1.5480071515	1	0	5.2416440515	11	-20.01423309	0.254701
1175	44	0.1866164723	22.4157246889	0.3586629033	0.5685712762	0.0959499082	3	0	9.6438271269	11	-24.62488004	0.251508
1176	60	2.5000014298	20.453151676	0.7497055674	0.0957842637	0.0823863155	3	0	3.2378311988	11	-19.420675869	0.254255
1177	44	2.9813401492	19.9733090439	0.2062072032	0.0817022439	0.0159538873	0	0	3.8405851908	11	-19.757291494	0.253615
1178	123	3.4230742242	20.1548451082	0.0105328573	0.0053402509	0.0157036581	0	0	5.8960477764	11	-22.990517615	0.254451
1179	60	1.3053309613	21.4264352516	1.3872479702	0.0513920508	0.0391100271	0	0	0.9261205647	11	-22.965249863	0.254228
1180	60	2.3098541006	20.4828677518	0.0770866992	0.1706596259	0.3573011962	1	0	-0.0349824354	11	-21.897574701	0.254172
1181	124	1.8414210141	20.4338795855	0.1913123571	0.0057230696	0.0239533449	1	0	3.734394052	11	-21.941262435	0.252079
1182	124	3.7495911485	19.2345100503	0.0284213788	0.277074343	0.6786957301	0	0	5.6915171761	11	-20.39329064	0.252333
1183	60	2.2700495469	20.5334207357	0.2381866945	0.0647571386	0.0516591254	2	0	2.8456077589	11	-19.464003332	0.251302
1184	60	2.6484629149	20.3789543805	0.0279838693	0.9585120705	1.260825683	3	0	4.6596772966	11	-20.63561873	0.250465
1185	43	0.5318108605	22.1973221817	1.1016235838	0.6940666673	0.2840900869	0	0	8.2386763563	11	-23.430206415	0.254562
1186	43	2.0882685025	20.7209125833	0.6797172637	0.7496238654	0.0531117072	1	0	2.5716342438	11	-20.549110348	0.254757
1187	60	2.211998488	20.271930026	0.5132983304	0.0805525058	0.0015162788	0	0	4.8207260011	11	-23.466225346	0.24956
1188	11	6.4561798204	21.5832946405	0.1050947814	0.0200410167	0.0716177052	1	0	0.6746117423	11	-21.156823735	0.248794
1189	43	2.2304594967	20.9843827349	0.029134726	0.9782801658	1.5173123502	0	0	3.8446055822	11	-21.027583524	0.250522
1190	43	1.9483791875	21.3602888883	0.0698044237	0.3343234642	0.0633038987	3	0	3.883424911	11	-19.219049204	0.254282
1191	43	2.968972098	20.2085352576	0.0084079858	0.0922467887	0.0537397213	1	0	1.4812921011	11	-21.768031054	0.254674
1192	123	2.5639991918	20.3035721431	0.2713291582	0.1870553815	0.0506050979	0	0	2.9724313649	11	-19.257629001	0.251497
1193	75	5.2690851309	20.4635806116	0.2287909806	0.0115062293	0.4165118437	0	0	4.3326595817	11	-19.270548155	0.251051
1194	11	7.3563651558	20.9428724966	0.0284590225	0.0781882998	0.2304470196	0	0	1.3808768107	11	-20.447674296	0.252667
1195	124	1.1254188809	21.3595426125	0.1754146956	0.3456555436	0.2150718688	2	0	5.0943783305	11	-19.570515393	0.250687
1196	124	2.3993313713	20.4670762285	0.0479855098	0.0314030844	0.1430710462	0	0	5.4962321044	11	-19.199960391	0.248766
1197	43	1.3208024606	21.4283441101	0.1591148638	0.273660347	0.1271788311	1	0	6.483597217	11	-19.578504386	0.250438
1198	60	2.4231612177	20.4600607165	0.0685431637	0.4858682304	0.0137695237	3	0	3.0876277949	11	-20.458238473	0.25353
1199	107	2.1885578667	20.5031070297	0.0633975359	0.5848753987	0.0185245335	0	0	3.8310446269	11	-20.159255108	0.253057
1200	60	2.2849510916	21.3012863839	1.1281581272	1.1186677044	4.7213152845	2	0	2.4141673723	11	-23.553980889	0.253921
1201	44	2.7077150125	19.9177207105	0.072117304	0.0366219085	0.2325185874	2	0	6.0350422516	11	-19.355509557	0.249796
1202	59	1.400493786	21.4944554361	0.2905716513	0.2481737724	1.5856859203	2	0	5.3098140863	11	-20.550647887	0.254757
1203	123	3.2581484429	19.2767062963	0.1128444325	0.1286943157	0.1962935893	0	0	6.3631793376	11	-19.561361716	0.248626
1204	60	2.0309487792	21.1259155059	0.0624913998	0.3166628671	0.0354279196	0	0	5.0298337939	11	-19.236598031	0.253656
1205	107	2.6161776754	19.7374131639	0.9586652909	0.0644253659	0.0328020288	0	0	6.0101650729	11	-20.421045017	0.246816
1206	11	5.2182864772	19.5835534759	0.0284882428	0.0092053795	0.2002729923	1	0	2.0478809339	11	-21.712267761	0.247094
1207	59	4.7195465114	18.9504608368	0.0081384549	0.0352201232	0.0325222916	3	0	5.066331718	11	-22.184646146	0.254896
1208	123	2.6536703578	20.2777292973	0.3812963855	0.3741999478	0.2924802165	0	0	5.66355136	11	-18.922607346	0.253448
1209	60	3.4276015006	19.3853089424	0.4289586545	0.0232336235	0.2365861523	0	0	5.3833853326	11	-20.065953608	0.251943
1210	124	3.1101343991	19.7682112859	0.0113921403	0.0283670865	1.8665409774	2	0	6.872743332	11	-22.375379175	0.253197
1211	60	2.1806428124	20.3685529559	0.018243596	0.2255272945	0.1824810085	3	0	6.7422788041	11	-19.960541074	0.250574
1212	60	3.6149814175	19.7846676591	0.0333070179	1.7880990498	2.5687896768	3	0	8.6766417651	11	-23.624341892	0.253447
1213	60	1.1721095401	21.3049857464	0.5879042168	0.0091311197	1.434322619	1	0	6.1157816893	11	-22.594917822	0.252667
1214	60	2.831535631	20.0880067488	0.2246998309	0.3438752459	0.096337153	1	0	1.8905566953	11	-19.874086589	0.251608
1215	59	3.789059871	19.2117802055	0.0373001865	0.4728953463	1.1863600327	0	0	1.9636006005	11	-21.977846287	0.250299
1216	123	2.0556965962	20.3796178396	0.22189311	0.1145540696	0.1275248246	0	0	3.9073320108	11	-18.907948561	0.249263
1217	59	3.0878224744	20.2817307092	0.4737052622	2.2549333703	0.0090890772	0	0	3.844983954	11	-21.810942807	0.25381
1218	43	3.5368832905	19.4018089496	0.9909308532	0.1117591876	0.120994079	0	0	5.5268399477	11	-19.808029351	0.251943
1219	107	4.0664985075	19.3775666474	0.0265745851	0.0223042301	0.7216058733	1	0	9.6653071926	11	-23.464587407	0.251385
1220	59	3.3467024361	19.6874862153	0.3031505171	0.4202701534	0.0155192505	1	0	7.6191159875	11	-20.89623545	0.253977
1221	43	0.9832578266	21.4907245296	0.0138347778	0.2349665068	0.5016804953	2	0	5.643216287	11	-21.156286246	0.248064
1222	44	1.0515491897	21.3546594799	0.0390877117	0.5983583989	0.0617827644	3	0	6.9456478374	11	-20.853865248	0.253383
1223	124	2.4977768635	20.5051776781	0.0975209714	0.0370559635	0.030649619	2	0	7.6575427868	11	-20.153438852	0.253029
1224	43	1.4125859459	21.2415474075	0.5667556372	0.1230752543	0.2551957926	0	0	3.5125173497	11	-19.807831261	0.250717
1225	123	3.1820345117	19.8867571631	0.0238013199	0.0055286095	0.0242651405	0	0	7.10776519	11	-22.632525334	0.254116
1226	43	2.3063715761	20.5060413083	0.2570845722	0.2626915842	0.3785638319	2	0	3.4823105228	11	-19.083038068	0.25328
1227	4	6.803262035	20.4516323204	0.3685995295	0.0217356081	0.1708240452	2	0	0.9017339108	11	-21.034462915	0.254785
1228	107	3.2517682622	20.1877023971	0.0071760197	0.163310012	0.2158508809	0	0	6.3216007981	11	-20.302073504	0.251274
1229	123	3.9958506912	19.0419226299	0.0792313974	0.073638429	0.0125788926	2	0	4.5409882948	11	-20.934181494	0.25211
1230	123	1.3203421557	21.057277539	0.0021528558	0.1877690592	1.3160651343	3	0	7.786966798	11	-24.871494091	0.254475
1231	43	0.5818691529	21.8996973193	4.1609060271	0.8757769578	0.8433012233	0	0	6.8815065725	11	-24.424493679	0.249793
1232	43	2.7770425279	20.1456687096	0.0081189241	0.1552582297	0.1588436988	0	0	6.6052697186	11	-20.489760222	0.254256
1233	107	2.6657307143	20.0062900892	0.0432064895	0.1720857669	0.0951048717	1	0	6.7391788154	11	-19.335621474	0.251887
1234	59	2.0523665671	20.6118226736	0.0881999882	0.3728886582	0.0744159616	0	0	8.6812168005	11	-20.618763242	0.252612
1235	124	0.8792354289	21.8046011169	0.0731001382	0.1234154238	0.3639125471	3	0	7.9210356698	11	-21.225023286	0.254979
1236	43	1.6204092051	21.0402179367	0.0085013601	0.1733651772	0.064669921	1	0	4.1482250942	11	-20.790482345	0.252527
1237	59	3.6001105712	19.6331366632	0.0287872241	0.0758138396	0.0460092826	0	0	5.7164672502	11	-19.59164988	0.248933
1238	44	1.9053053072	20.756227374	3.983862879	0.4458235366	1.1824223765	2	0	4.0532619649	11	-22.274306386	0.253974
1239	11	5.299477277	19.3976388149	0.1009304337	0.0048245683	0.0903458279	0	0	2.8504689446	11	-21.820061925	0.249602
1240	44	2.7907120317	20.0799523282	0.6992282895	0.3815958874	2.0758738064	0	0	2.4447298801	11	-21.48915771	0.248626
1241	123	2.334413576	20.3894514256	0.0511143226	0.1618922636	0.0213154915	2	0	5.6901368575	11	-19.571423647	0.254228
1242	43	0.0528011752	22.8987066848	0.0441445245	0.1292943816	0.0339262553	2	0	1.4426312832	11	-24.620046327	0.253183
1243	59	1.9910029431	21.3145048724	0.0945810593	0.1471303626	1.0889809689	1	0	5.6020633253	11	-19.550782835	0.254367
1244	124	2.4418796254	20.4715128017	0.4071786844	1.7186370445	0.243615065	0	0	3.712333177	11	-20.162926379	0.253085
1245	107	2.3019384715	20.3881367683	0.4024734013	0.1381491713	0.039192051	3	0	4.1478496508	11	-19.198441567	0.251106
1246	60	2.034240815	20.4013281081	0.0657333283	0.0149180683	0.1170118883	3	0	6.6714323994	11	-20.290636356	0.250213
1247	4	5.2825482505	21.1641741619	0.0134661829	0.0530718053	0.2111714445	2	0	2.0645145666	11	-19.96474742	0.254255
1248	123	4.0401738092	19.4232431669	0.0660645141	0.0121812609	0.0325109888	0	0	7.5238447606	11	-21.480799823	0.254534
1249	44	1.0556590153	21.8678031181	0.3735154143	0.2544181478	0.3698674173	3	0	7.1272610771	11	-20.755479869	0.252081
1250	123	2.2863981551	20.5575457932	0.3895544428	0.3319516152	0.0161650903	3	0	7.4269967393	11	-20.549398605	0.250284
1251	43	1.3598430051	21.5121648825	0.059677722	0.0711377297	0.1497369118	0	0	5.4903811976	11	-19.520857894	0.254618
1252	124	2.0346913391	20.4554392223	0.038454137	0.0441860826	8.6786337353	1	0	4.9858035387	11	-22.875204848	0.253754
1253	60	3.6383357807	19.8890150008	0.5499414372	0.0056972293	0.2079696952	0	0	6.8958059068	11	-21.339007225	0.254813
1254	43	2.3135058101	20.437963168	0.3205029394	0.0053372167	0.0406497953	1	0	9.039668867	11	-23.30327548	0.253865
1255	123	2.2138767717	20.3829704145	0.0941241665	2.7142428713	0.0364064772	1	0	4.6469008984	11	-20.856496762	0.251997
1256	124	1.7737552413	20.9847099913	0.5726181137	3.3930134786	0.8123437519	3	0	5.5563772671	11	-21.885863559	0.254171
1257	59	2.3776481373	20.4276853332	0.6256160528	0.0488700184	0.1808923196	2	0	2.879262199	11	-19.724945252	0.250884
1258	28	4.6735176266	20.0487288427	0.3134454987	0.2702931837	0.0984833133	0	0	5.6816123791	11	-18.191362588	0.254952
1259	107	1.833184063	21.2201969262	0.3363453953	2.8134319193	0.1433899514	3	0	8.3934754506	11	-22.148244175	0.251887
1260	44	4.8848399501	19.0556429838	0.0743670321	0.8577901654	0.2421594343	2	0	4.7001809607	11	-20.147446431	0.248516
1261	44	2.4499374026	20.3666232013	0.0104775767	0.0033157223	0.0171053802	1	0	2.8454463391	11	-24.45462327	0.253336
1262	60	2.2727727184	20.7812202775	1.6377332895	0.1548137754	0.0154706307	0	0	6.4498369912	11	-20.94141897	0.254311
1263	60	0.930605702	21.6529304154	0.0787691425	0.1361182299	0.1455137711	0	0	4.3376136846	11	-19.846967467	0.254743
1264	60	2.3754511092	20.1287734036	0.4230082722	0.0255145568	0.1115661774	2	0	1.4159690106	11	-21.168558322	0.247289
1265	60	4.2118889527	18.6577289751	0.0318429162	0.1563678653	0.2813768376	0	0	7.841590769	11	-21.838100484	0.254395
1266	4	3.1298393193	20.6031774877	4.6225150522	0.0103472283	1.0576398345	1	0	2.4977892514	11	-23.555326564	0.250048
1267	60	1.2512278509	21.2875248621	0.0228341562	0.4292701699	0.0255664216	1	0	5.5248579977	11	-20.866534872	0.252779
1268	59	2.2814094807	20.4424195466	0.1372627149	0.1366174413	0.0017136981	3	0	3.9280283331	11	-22.808190937	0.253946
1269	107	1.6344066078	21.2048078759	2.1767950225	0.1797298952	0.4079048797	1	0	5.0805188258	11	-20.647628658	0.253698
1270	12	9.7028499672	20.8072298249	0.0208151436	0.0025490583	0.0663476727	1	0	3.4795539219	11	-24.870369138	0.254423
1271	43	1.9710748437	20.7932890751	0.0734176257	0.0623446653	0.0202144038	1	0	3.8065129591	11	-19.843384928	0.252848
1272	124	2.6390048619	19.7345588812	0.3726774797	0.0388689676	0.0038656686	2	0	5.5359237992	11	-22.287503174	0.25333
1273	124	2.1753184131	20.4409250551	0.1470159965	0.4481453349	0.1234092451	2	0	5.5525609032	11	-18.894666412	0.251077
1274	107	2.8283622604	20.0535428492	0.0281778405	0.0078651473	0.1040829173	0	0	4.0600008291	11	-20.95883296	0.253141
1275	59	2.889200188	20.0323366582	0.0150062733	0.0996724198	0.0135975054	2	0	3.6031633451	11	-20.995895031	0.252778
1276	11	3.6095400897	19.929611799	0.2739090873	0.021217025	1.4463702321	2	0	4.607315868	11	-20.242119381	0.254423
1277	59	3.4557387197	19.6628935062	0.1008697221	0.7171587944	0.3969567448	3	0	5.2411009298	11	-19.407997343	0.252249
1278	60	0.8860981609	22.0603353583	0.0015717821	0.0083659511	0.0155724724	1	0	6.2727715032	11	-27.394687426	0.253001
1279	59	1.2037530666	21.2891817685	1.0757959619	0.3953024393	0.2806723372	0	0	5.801505138	11	-20.502083352	0.253613
1280	44	4.1318189562	19.2878795031	0.0108226275	1.8725790326	0.3404452105	1	0	5.5567587482	11	-21.980924879	0.25459
1281	123	1.9814857776	20.3900584491	0.0961276042	0.0328292878	0.1071823071	1	0	1.9184460312	11	-20.46227645	0.252495
1282	44	-0.7076962823	23.2409645147	0.4282185317	0.0808873758	0.0499618942	0	0	1.3893092891	11	-26.200791568	0.249183
1283	44	3.3004274868	19.5787836883	0.082569284	0.0263828495	1.0332563698	0	0	3.9291104483	11	-20.435843252	0.254576
1284	60	2.8116937133	20.6938806416	0.0164070223	0.0406087787	0.6433057844	0	0	6.6787381842	11	-20.238435529	0.25172
1285	12	1.4767362928	21.6630384886	0.36423221	0.0028776417	0.1163881817	1	0	3.2283397644	11	-23.022866039	0.254938
